date,Temp,Rel Hum,Wind Spd,Dew Point Temp,Stn_Press,Wind Dir,weekdays,days,num_accidents
2012-01-01,0.7625000000000001,89.41666666666667,4.791666666666667,-0.7958333333333334,100.13416666666666,19.043478260869566,1,6,61
2012-01-02,0.1875,63.708333333333336,8.958333333333334,-5.945833333333333,99.0225,23.33333333333333,0,0,47
2012-01-03,-14.429166666666667,55.66666666666666,7.708333333333333,-21.416666666666668,100.73166666666668,25.625,0,1,68
2012-01-04,-13.420833333333334,67.83333333333333,5.291666666666667,-18.116666666666667,100.78458333333332,23.416666666666668,0,2,75
2012-01-05,-5.829166666666667,69.20833333333333,5.416666666666667,-10.7375,100.03208333333332,20.26086956521739,0,3,92
2012-01-06,-11.179166666666667,80.16666666666667,8.708333333333334,-13.95,99.945,4.708333333333333,0,4,65
2012-01-07,-4.308333333333334,88.5,5.041666666666667,-5.908333333333334,99.77166666666666,19.25,1,5,73
2012-01-08,-5.658333333333334,70.91666666666667,5.125,-10.0875,101.28625,24.83333333333333,1,6,68
2012-01-09,-3.891666666666666,73.91666666666667,5.5,-7.8875,100.98958333333331,19.818181818181817,0,0,66
2012-01-10,-1.0958333333333334,70.04166666666667,8.958333333333334,-6.004166666666666,100.10333333333334,17.25,0,1,80
2012-01-11,-12.85,63.875,9.5,-18.28333333333333,101.14833333333333,4.458333333333333,0,2,72
2012-01-12,-6.9750000000000005,83.45833333333333,12.25,-9.316666666666666,99.91833333333334,2.875,0,3,125
2012-01-13,-4.420833333333333,90.45833333333331,8.5,-5.7375,98.29416666666668,8.25,0,4,156
2012-01-14,-15.695833333333333,68.375,6.041666666666667,-20.20833333333333,100.45541666666666,26.0,1,5,133
2012-01-15,-17.745833333333334,65.625,6.458333333333333,-22.666666666666668,102.055,23.666666666666668,1,6,115
2012-01-16,-12.220833333333331,75.29166666666667,6.833333333333333,-15.725,101.70375,19.95652173913044,0,0,136
2012-01-17,-4.633333333333334,89.54166666666667,4.541666666666667,-6.1000000000000005,99.66,6.555555555555555,0,1,165
2012-01-18,-8.491666666666667,64.875,8.0,-14.020833333333334,100.13,25.541666666666668,0,2,177
2012-01-19,-9.370833333333334,65.91666666666667,6.791666666666667,-14.783333333333331,100.88291666666667,18.375,0,3,144
2012-01-20,-11.3,60.458333333333336,6.041666666666667,-17.504166666666666,101.16708333333334,25.70833333333333,0,4,104
2012-01-21,-14.016666666666666,63.41666666666666,5.833333333333333,-19.53333333333333,101.73,15.583333333333334,1,5,110
2012-01-22,-12.429166666666667,76.08333333333333,4.583333333333333,-15.820833333333333,102.2625,15.791666666666666,1,6,63
2012-01-23,-0.6749999999999998,81.95833333333333,6.0,-3.4,100.83708333333334,21.363636363636363,0,0,97
2012-01-24,2.9958333333333336,77.95833333333333,8.0,-0.5166666666666667,100.21083333333333,20.5,0,1,96
2012-01-25,-3.470833333333333,64.29166666666667,6.25,-9.279166666666669,101.37291666666664,24.541666666666668,0,2,75
2012-01-26,-5.820833333333333,63.458333333333336,6.333333333333333,-11.729166666666666,101.24375,14.833333333333334,0,3,85
2012-01-27,-1.5,91.625,7.291666666666667,-2.6625,99.13333333333333,11.217391304347826,0,4,186
2012-01-28,0.5625,78.375,6.5,-2.779166666666667,100.00541666666668,20.125,1,5,80
2012-01-29,-0.6,61.5,8.375,-7.158333333333334,100.19416666666666,22.08333333333333,1,6,71
2012-01-30,-7.020833333333333,60.625,4.916666666666667,-13.4625,101.1725,23.45833333333333,0,0,85
2012-01-31,-7.7875,80.25,9.25,-10.641666666666667,100.99583333333334,6.75,0,1,119
2012-02-01,-5.0,90.95833333333331,8.538461538461538,-6.25,100.135,2.1538461538461537,0,2,115
2012-02-02,-7.133333333333333,75.625,6.366765873015875,-10.7375,101.3975,18.566105769230766,0,3,108
2012-02-03,-5.616666666666667,79.95833333333333,4.666666666666667,-8.5375,101.89,21.0,0,4,113
2012-02-04,-6.591666666666666,68.58333333333333,6.0,-11.445833333333333,101.64041666666668,32.041666666666664,1,5,86
2012-02-05,-7.066666666666666,72.54166666666667,6.458333333333333,-11.208333333333334,101.19083333333332,20.916666666666668,1,6,54
2012-02-06,1.7625,71.0,6.833333333333333,-2.9625,100.17458333333332,21.125,0,0,83
2012-02-07,-4.258333333333334,51.5,7.875,-13.05,101.15125,20.791666666666668,0,1,81
2012-02-08,-6.070833333333333,51.375,7.208333333333333,-14.7875,101.28208333333332,22.041666666666668,0,2,82
2012-02-09,-0.8166666666666668,66.04166666666667,6.75,-6.495833333333334,100.68625,21.416666666666668,0,3,91
2012-02-10,0.2791666666666667,68.70833333333333,7.708333333333333,-4.854166666666667,100.5575,20.791666666666668,0,4,85
2012-02-11,-11.575,67.95833333333333,10.291666666666666,-16.370833333333334,100.40083333333332,9.333333333333334,1,5,90
2012-02-12,-13.854166666666666,53.083333333333336,7.583333333333333,-21.445833333333336,100.12333333333332,27.625,1,6,61
2012-02-13,-7.258333333333333,55.54166666666666,5.666666666666667,-14.845833333333331,100.09166666666664,17.875,0,0,82
2012-02-14,-4.558333333333334,64.33333333333333,5.25,-10.345833333333331,100.61666666666667,15.541666666666666,0,1,83
2012-02-15,1.2791666666666666,80.375,3.333333333333333,-1.8375,101.21458333333334,23.375,0,2,75
2012-02-16,2.829166666666667,76.08333333333333,6.0,-1.1333333333333333,101.12416666666668,20.666666666666668,0,3,71
2012-02-17,2.4250000000000003,74.04166666666667,6.791666666666667,-1.9125,100.20083333333334,20.08333333333333,0,4,86
2012-02-18,0.2833333333333333,63.5,6.375,-5.904166666666666,100.39958333333334,23.20833333333333,1,5,67
2012-02-19,-4.020833333333333,63.16666666666666,5.125,-10.041666666666666,101.02833333333332,27.125,1,6,50
2012-02-20,-5.4,60.54166666666666,6.333333333333333,-11.891666666666666,101.51333333333334,25.33333333333333,0,0,57
2012-02-21,-0.3416666666666666,62.25,6.833333333333333,-6.970833333333334,100.92041666666668,21.20833333333333,0,1,77
2012-02-22,3.1833333333333336,79.375,7.541666666666667,-0.1708333333333333,99.10666666666668,20.33333333333333,0,2,90
2012-02-23,1.75,77.41666666666667,4.916666666666667,-1.8666666666666665,99.11625,23.75,0,3,88
2012-02-24,0.0333333333333333,82.25,5.291666666666667,-2.716666666666667,99.30333333333334,16.565217391304348,0,4,157
2012-02-25,-2.191666666666667,84.125,5.041666666666667,-4.570833333333334,98.48875,23.85,1,5,107
2012-02-26,-8.854166666666666,56.083333333333336,6.166666666666667,-16.175,101.67541666666666,25.70833333333333,1,6,83
2012-02-27,-7.620833333333334,71.08333333333333,7.375,-12.075,101.38791666666668,8.434782608695652,0,0,125
2012-02-28,-5.825,68.16666666666667,5.958333333333333,-10.908333333333331,101.85833333333332,22.875,0,1,106
2012-02-29,-6.1375,65.66666666666667,6.458333333333333,-11.658333333333331,101.56625,9.791666666666666,0,2,75
2012-03-01,-4.604166666666667,88.83333333333333,7.833333333333333,-6.170833333333333,100.37416666666668,3.9166666666666665,0,3,128
2012-03-02,-3.741666666666666,87.5,6.541666666666667,-5.508333333333333,100.57833333333332,7.541666666666667,0,4,122
2012-03-03,2.8791666666666664,71.95833333333333,10.458333333333334,-1.9666666666666668,98.6625,18.875,1,5,100
2012-03-04,-5.129166666666666,59.91666666666666,5.958333333333333,-11.7625,99.43083333333334,26.0,1,6,77
2012-03-05,-12.404166666666669,57.79166666666666,6.458333333333333,-19.10833333333333,100.825,25.791666666666668,0,0,86
2012-03-06,-8.333333333333334,50.333333333333336,5.458333333333333,-17.099999999999998,102.375,23.0,0,1,106
2012-03-07,3.6916666666666655,51.625,6.375,-5.4625,101.27625,17.333333333333332,0,2,98
2012-03-08,8.5625,66.20833333333333,8.833333333333334,2.4291666666666667,99.82833333333332,20.125,0,3,94
2012-03-09,-2.2125,64.625,5.875,-8.0875,100.83875,23.70833333333333,0,4,90
2012-03-10,-3.725,56.04166666666666,8.5,-11.279166666666669,102.12458333333332,15.791666666666666,1,5,66
2012-03-11,4.333333333333333,57.04166666666666,5.833333333333333,-3.720833333333333,101.46125,20.625,1,6,55
2012-03-12,8.025,58.0,6.333333333333333,0.1624999999999999,101.31,17.130434782608695,0,0,85
2012-03-13,4.741666666666666,83.04166666666667,6.375,1.9375,100.33333333333331,11.041666666666666,0,1,86
2012-03-14,0.6291666666666667,94.125,6.791666666666667,-0.1875,101.17208333333332,5.208333333333333,0,2,66
2012-03-15,0.9291666666666668,85.625,9.375,-1.2375,101.7125,2.833333333333333,0,3,78
2012-03-16,2.6625,92.83333333333331,6.125,1.6291666666666669,101.14083333333332,9.695652173913045,0,4,111
2012-03-17,5.870833333333334,83.54166666666667,4.0,3.108333333333333,101.66875,20.545454545454547,1,5,79
2012-03-18,14.325,64.54166666666667,5.166666666666667,7.4375,101.13833333333334,21.75,1,6,71
2012-03-19,14.525,66.79166666666667,7.75,8.358333333333333,101.22916666666669,12.166666666666666,0,0,77
2012-03-20,14.5625,58.04166666666666,4.833333333333333,6.2625,101.47333333333334,18.39130434782609,0,1,76
2012-03-21,20.258333333333333,57.91666666666666,5.416666666666667,11.391666666666666,101.45583333333332,24.47826086956522,0,2,102
2012-03-22,18.52083333333333,58.875,6.708333333333333,10.241666666666664,101.10666666666668,24.625,0,3,64
2012-03-23,13.345833333333331,33.583333333333336,8.75,-4.633333333333334,101.33208333333332,11.75,0,4,95
2012-03-24,4.65,36.458333333333336,6.875,-9.0625,101.27125,5.541666666666667,1,5,73
2012-03-25,6.516666666666667,72.875,5.375,1.6625000000000003,100.12291666666664,16.166666666666668,1,6,60
2012-03-26,-0.3375000000000001,37.0,16.416666666666668,-13.991666666666667,100.71208333333334,11.416666666666666,0,0,77
2012-03-27,-1.4541666666666666,29.416666666666668,8.291666666666666,-17.304166666666667,101.59,12.333333333333334,0,1,69
