Date,num_accidents,SeverityDeadly,SeverityLight.Injury,SeverityMaterial.High,SeverityMaterial.Low,SeveritySevere.Injury,Accident_CategoryFixed.Object,Accident_CategoryMoving.Object,Accident_CategoryNo.Collision,Auth_Speed10,Auth_Speed100,Auth_Speed20,Auth_Speed30,Auth_Speed40,Auth_Speed50,Auth_Speed60,Auth_Speed70,Auth_Speed80,Auth_Speed90,Surface_CondDry,Surface_CondHard.snow,Surface_CondIce,Surface_CondMud,Surface_CondOil,Surface_CondSand.or.gravel,Surface_CondSlush,Surface_CondSnow,Surface_CondWater.accumulation,Surface_CondWet,IlluminationDay.and.clear,IlluminationDay.and.semi.dark,IlluminationNight.and.dark,IlluminationNight.and.lighted,EnvironmentCommercial,EnvironmentForest,EnvironmentIndustrial,EnvironmentPark,EnvironmentResidential,EnvironmentRural,EnvironmentSchool.area,WeatherBlack.Ice,WeatherClear.Sky,WeatherCloudy,WeatherDrizzle,WeatherFoggy,WeatherHeavy.Rain,WeatherSnow,WeatherSnowstorms,WeatherStrong.Wind,Temp,Rel.Hum,Wind.Spd,Dew.Point.Temp,Stn_Press,Wind.Dir,weekdays,days
2013-04-21,66,0,8,17,40,1,4,57,0,1,0,1,2,8,21,0,0,0,0,55,0,0,0,0,0,0,0,0,1,40,1,0,14,35,0,1,0,26,0,1,0,53,3,0,0,0,0,0,0,1.9875,41.625,6.5,-9.99166666666667,102.626666666667,21.6666666666667,1,6
2013-04-22,90,0,15,29,44,2,6,78,3,0,0,0,1,13,36,0,0,0,0,80,0,0,0,0,0,0,0,0,0,71,1,0,10,44,0,4,0,40,0,0,0,80,1,0,0,0,0,0,0,7.6625,33.2916666666667,7.0,-8.19583333333333,102.747083333333,18.0416666666667,0,0
2013-04-23,83,0,7,25,50,1,5,73,0,0,0,0,3,10,28,0,0,0,0,70,0,0,0,0,0,0,0,0,0,54,1,0,14,35,0,1,2,38,0,2,0,67,1,0,0,0,0,0,0,8.8125,44.7916666666667,8.45833333333333,-3.05,101.755416666667,18.3333333333333,0,1
2013-04-24,81,0,13,26,41,1,2,72,0,3,0,1,1,15,31,0,0,0,0,62,0,0,0,0,0,0,0,0,6,60,0,0,12,37,0,1,0,31,0,5,0,59,4,3,0,1,0,0,0,13.55,59.625,7.79166666666667,4.85416666666667,100.034166666667,19.0,0,2
2013-04-25,85,0,13,23,48,1,5,75,0,2,0,0,1,12,23,0,0,0,0,72,0,0,0,0,0,0,0,0,3,63,1,0,11,35,0,4,0,33,1,3,0,62,11,0,0,0,0,0,1,7.12083333333333,55.375,7.20833333333333,-1.81666666666667,100.965,26.0833333333333,0,3
2013-04-26,102,1,18,36,46,1,10,80,1,2,0,0,1,12,35,0,0,0,0,77,0,0,0,0,0,0,0,0,9,67,3,0,19,51,0,8,0,33,0,0,0,64,14,9,0,0,0,0,0,7.2125,60.0833333333333,5.41666666666667,-0.0458333333333333,102.055416666667,23.8333333333333,0,4
2013-04-27,90,0,12,33,45,0,4,78,1,0,0,0,5,12,27,1,0,0,0,81,0,0,0,0,0,0,0,0,0,61,0,2,18,42,0,6,0,35,0,0,0,78,2,0,0,0,0,0,0,10.5541666666667,47.0,4.75,-1.1125,101.985833333333,22.7916666666667,1,5
2013-04-28,72,0,12,28,32,0,6,59,3,0,0,0,2,12,32,0,0,0,0,66,0,0,0,0,0,0,0,0,0,40,1,0,24,28,0,2,0,37,0,0,0,64,1,0,0,0,0,0,0,14.6291666666667,39.0416666666667,4.70833333333333,0.0041666666666666,101.42375,19.4782608695652,1,6
2013-04-29,80,0,11,25,43,1,7,63,1,1,0,0,4,11,23,1,0,0,0,68,0,0,0,0,0,0,0,0,1,56,1,0,10,41,0,1,0,29,0,3,0,60,9,0,0,0,0,0,0,15.8416666666667,46.5,7.125,4.22916666666667,101.095833333333,19.0833333333333,0,0
2013-04-30,75,0,6,22,47,0,3,67,0,0,0,0,0,7,23,0,0,0,0,69,0,0,0,0,0,0,0,0,0,56,2,0,11,36,0,1,0,33,0,2,0,59,9,0,0,0,0,0,0,16.3416666666667,58.25,6.125,7.80416666666667,101.441666666667,17.875,0,1
2013-05-01,116,0,17,30,67,2,7,99,1,0,0,1,5,15,27,0,0,0,0,97,0,0,0,0,0,0,0,0,1,82,1,0,17,48,0,2,0,46,0,7,0,94,3,1,0,0,0,0,0,19.7666666666667,46.6666666666667,3.79166666666667,7.05833333333333,101.901666666667,18.304347826087,0,2
2013-05-02,84,0,18,23,43,0,4,75,0,1,0,0,3,8,30,2,0,0,0,77,0,0,0,0,0,0,0,0,0,60,2,1,13,40,0,1,1,33,1,1,0,73,2,0,0,0,0,0,0,18.3541666666667,51.6666666666667,8.125,7.79166666666667,101.995833333333,7.16666666666667,0,3
2013-05-03,94,0,14,29,50,1,2,81,3,2,0,0,0,11,28,0,0,0,0,85,0,0,0,0,0,0,0,0,0,67,2,0,17,47,0,4,1,32,0,0,0,84,1,0,0,0,0,0,0,16.1083333333333,46.2916666666667,6.75,3.29166666666667,102.03875,8.95833333333333,0,4
2013-05-04,79,0,19,19,40,1,3,69,1,0,0,0,3,12,25,0,1,0,0,72,0,0,0,0,0,0,0,0,0,49,1,0,17,38,0,0,0,39,0,0,0,68,1,0,0,0,0,0,0,17.7625,42.875,5.5,3.8,101.5925,19.25,1,5
2013-05-05,74,0,14,24,35,1,2,65,2,2,0,1,3,14,25,0,0,0,0,67,0,0,0,0,0,0,0,0,0,40,3,0,24,34,0,0,1,33,0,0,0,62,3,0,0,0,0,0,0,20.1958333333333,34.125,4.95833333333333,2.95,101.202083333333,20.0416666666667,1,6
2013-05-06,100,1,18,31,50,0,5,86,3,3,0,0,2,12,36,0,0,0,1,90,0,0,0,0,0,0,0,0,0,74,2,0,14,46,0,2,2,43,0,1,0,88,0,0,0,0,0,0,0,20.7458333333333,28.1666666666667,6.375,1.07083333333333,100.995,20.9583333333333,0,0
2013-05-07,107,0,29,30,48,0,4,91,4,1,0,0,2,17,39,3,0,0,0,100,0,0,0,0,0,0,0,1,0,90,1,1,8,47,0,5,2,43,0,3,0,99,1,0,0,0,0,0,0,21.1875,28.75,5.875,1.65833333333333,100.880833333333,22.3333333333333,0,1
2013-05-08,90,0,20,18,49,3,3,77,2,0,0,0,5,16,29,1,0,0,0,82,0,0,0,0,0,0,0,0,0,69,3,0,11,37,0,4,0,38,0,2,0,77,3,0,0,0,0,0,0,21.8208333333333,44.5416666666667,7.25,8.42083333333333,100.87625,18.6086956521739,0,2
2013-05-09,104,1,16,37,49,1,8,89,3,1,0,1,3,14,41,0,0,0,0,83,0,0,0,0,0,0,0,0,7,74,3,0,15,44,0,2,0,48,0,6,0,78,13,1,0,0,0,0,0,19.7041666666667,68.2083333333333,5.83333333333333,13.0708333333333,100.351666666667,16.625,0,3
2013-05-10,101,0,14,39,46,2,4,86,3,3,0,0,1,17,39,0,0,0,0,79,0,0,0,0,0,0,1,0,7,63,2,1,18,37,0,5,0,51,0,2,0,65,17,4,0,0,1,0,0,15.8916666666667,56.4166666666667,10.0,6.88333333333333,100.451666666667,4.20833333333333,0,4
2013-05-11,77,0,13,32,31,1,3,71,0,1,0,0,2,14,27,0,0,0,0,39,0,0,0,0,0,0,0,0,29,45,3,0,23,37,0,3,0,34,1,0,0,26,29,15,0,0,0,0,0,13.2166666666667,87.625,6.33333333333333,11.1875,99.5275,18.4583333333333,1,5
2013-05-12,67,0,8,26,33,0,4,54,1,0,0,0,2,9,30,0,0,0,1,52,0,0,0,0,0,0,0,0,10,33,6,1,24,30,0,1,0,30,0,2,0,38,17,5,0,0,0,0,0,10.4708333333333,64.1666666666667,8.45833333333333,3.42916666666667,99.5058333333333,21.6666666666667,1,6
2013-05-13,73,1,9,25,37,1,3,65,0,1,0,0,4,8,23,0,0,0,0,59,0,0,0,0,0,0,0,0,9,51,2,0,14,26,0,3,1,33,0,3,0,44,15,6,0,0,1,0,0,6.1375,61.9583333333333,7.58333333333333,-0.833333333333333,100.162916666667,21.4166666666667,0,0
2013-05-14,80,0,16,25,39,0,3,70,0,2,0,0,0,10,35,0,0,0,0,69,0,0,0,0,0,0,0,0,0,57,1,0,11,39,0,0,1,33,0,1,0,66,1,0,0,0,0,0,0,8.76666666666667,44.5416666666667,5.41666666666667,-3.34583333333333,100.835833333333,27.25,0,1
2013-05-15,95,0,18,28,49,0,3,83,0,2,0,0,2,14,31,1,0,0,1,60,0,0,0,0,0,0,0,0,23,69,4,0,11,51,0,4,0,29,1,2,0,54,18,14,0,0,0,0,0,11.0291666666667,61.9583333333333,7.25,3.39583333333333,99.8608333333333,20.3333333333333,0,2
2013-05-16,90,0,11,27,51,1,2,79,2,1,0,0,1,9,39,0,0,0,0,79,0,0,0,0,1,0,0,0,1,64,2,0,13,52,0,4,0,28,0,0,0,57,21,1,0,0,0,0,0,12.5791666666667,64.9166666666667,8.04166666666667,6.02083333333333,99.6279166666667,20.9166666666667,0,3
2013-05-17,108,0,12,34,60,2,9,88,1,1,0,0,3,16,42,3,0,0,0,90,0,0,0,0,0,0,0,0,2,73,4,0,16,49,0,6,0,46,0,1,0,83,5,2,0,0,0,0,0,13.125,59.3333333333333,6.25,5.02916666666667,100.990416666667,21.0,0,4
2013-05-18,86,0,14,29,43,0,4,77,1,1,0,0,1,12,26,0,0,0,0,75,0,0,0,0,0,0,0,0,1,55,1,0,21,31,0,2,0,47,0,0,0,75,1,1,0,0,0,0,0,16.675,44.8333333333333,4.0,3.58333333333333,101.509583333333,18.0,1,5
2013-05-19,48,0,9,17,22,0,2,41,1,0,0,0,0,7,16,0,0,0,0,38,0,0,0,0,0,0,0,0,6,29,1,0,13,21,0,1,1,22,0,0,0,23,14,6,0,0,0,0,0,14.6916666666667,70.4583333333333,6.41666666666667,8.96666666666667,101.314583333333,16.0,1,6
2013-05-20,53,0,9,16,28,0,7,42,0,0,0,0,0,9,17,0,1,0,1,33,0,0,0,0,0,0,0,1,12,26,2,2,17,21,0,2,0,25,0,0,0,25,12,6,0,1,0,0,0,17.6166666666667,77.2083333333333,4.83333333333333,13.3083333333333,100.620833333333,20.2083333333333,0,0
2013-05-21,87,0,12,31,43,1,4,76,2,2,0,0,2,15,36,2,0,0,0,50,0,0,0,0,0,0,0,0,31,66,4,0,10,43,0,3,0,37,0,1,0,32,30,19,0,0,0,0,0,15.625,77.4166666666667,8.04166666666667,11.5375,100.419166666667,10.8333333333333,0,1
2013-05-22,77,0,14,23,37,3,0,71,1,0,0,0,1,11,38,0,0,0,0,59,0,0,0,0,0,0,0,0,7,58,1,0,9,42,0,3,0,25,0,2,0,42,18,5,0,0,0,0,0,16.4625,85.5,5.54166666666667,13.925,99.9525,12.75,0,2
2013-05-23,77,0,15,24,37,1,3,69,1,1,0,1,2,5,34,0,1,0,0,33,0,0,0,0,0,0,0,0,36,50,4,0,15,38,0,2,0,30,0,2,0,25,24,21,0,0,0,0,0,19.2833333333333,85.7916666666667,7.54166666666667,16.8041666666667,99.6525,16.125,0,3
2013-05-24,90,0,15,30,45,0,3,83,2,2,0,0,1,11,33,0,0,0,0,18,0,0,0,0,0,0,0,0,65,59,5,0,17,39,0,3,0,41,0,1,0,4,29,49,2,0,0,0,0,9.04166666666667,80.2916666666667,12.2083333333333,5.73333333333333,100.512083333333,7.91666666666667,0,4
2013-05-25,73,0,23,18,31,1,6,60,0,0,0,0,1,15,28,0,0,0,0,4,0,0,0,0,0,0,0,0,66,37,5,0,26,28,0,0,0,38,1,2,0,5,8,54,1,1,0,0,0,7.85,77.0,12.4583333333333,4.0,100.917083333333,3.91666666666667,1,5
2013-05-26,50,0,10,11,29,0,2,47,0,1,0,0,2,6,17,0,0,0,0,18,1,0,0,0,0,0,0,0,25,25,4,0,17,26,0,1,0,20,0,0,0,13,8,22,0,1,0,0,0,8.19166666666667,79.0833333333333,11.8333333333333,4.64583333333333,100.679166666667,8.33333333333333,1,6
2013-05-27,77,0,15,24,38,0,4,68,3,2,0,0,7,7,25,1,0,0,0,67,0,0,0,0,0,0,0,0,2,58,0,0,12,41,0,1,2,25,0,2,0,64,1,1,0,0,0,0,0,14.2708333333333,41.0833333333333,7.66666666666667,0.366666666666667,101.025,27.7083333333333,0,0
2013-05-28,107,0,23,30,53,1,2,94,2,0,0,0,4,12,46,1,0,0,0,98,0,0,0,1,0,0,0,0,1,86,2,0,11,54,0,5,3,38,0,2,0,97,0,1,0,0,0,0,0,17.2083333333333,43.9583333333333,6.16666666666667,4.31666666666667,101.15625,20.1304347826087,0,1
2013-05-29,95,0,13,25,55,2,6,81,2,1,0,0,1,10,37,1,0,0,0,27,0,0,0,0,0,0,0,1,52,62,10,0,12,47,0,4,0,36,0,2,0,18,19,44,1,2,0,0,0,16.8083333333333,83.9166666666667,5.66666666666667,13.8875,100.505833333333,20.8695652173913,0,2
2013-05-30,112,1,17,39,55,0,12,87,3,0,0,0,3,18,38,0,0,0,0,95,1,0,0,0,0,0,0,0,6,83,3,0,16,50,0,6,0,48,0,2,0,94,4,2,1,0,0,0,0,22.2166666666667,71.2083333333333,5.70833333333333,16.4041666666667,100.689583333333,23.5416666666667,0,3
2013-05-31,121,0,29,35,56,1,5,108,1,0,0,0,4,13,45,0,0,0,0,106,0,0,1,0,0,0,0,0,2,88,3,0,17,60,0,4,1,47,0,2,0,104,4,2,0,0,0,0,0,25.9875,58.8333333333333,7.0,16.9291666666667,100.478181818182,21.1666666666667,0,4
2013-06-01,96,0,12,26,57,1,9,77,0,2,0,0,3,17,26,0,1,0,0,56,0,0,0,0,0,0,0,3,14,46,5,0,27,41,0,1,0,47,0,1,0,55,5,5,0,10,0,0,0,24.7333333333333,66.9166666666667,6.33333333333333,17.9083333333333,100.08875,21.8333333333333,1,5
2013-06-02,62,0,12,17,33,0,4,53,0,2,0,0,1,11,16,0,0,0,0,40,0,0,0,0,0,0,0,0,13,34,3,0,16,22,0,1,0,32,0,1,0,32,12,7,0,2,0,0,0,22.2208333333333,77.7916666666667,6.33333333333333,17.9666666666667,99.59125,22.0,1,6
2013-06-03,89,0,9,29,51,0,3,82,0,1,0,1,1,15,34,0,0,0,0,79,0,0,1,0,0,0,0,0,2,71,1,0,11,41,0,3,1,39,1,0,0,63,19,0,0,0,0,0,0,15.9791666666667,66.0,6.20833333333333,9.45833333333333,100.005,23.375,0,0
2013-06-04,95,0,12,31,48,4,3,84,0,1,0,0,0,14,34,0,0,0,0,84,0,0,0,0,1,0,0,0,1,79,1,0,3,46,0,5,1,36,2,1,0,79,6,0,0,0,0,0,0,13.575,56.0,6.875,4.74166666666667,100.58625,17.5833333333333,0,1
2013-06-05,78,0,13,22,42,1,7,61,3,2,0,1,0,13,29,0,1,0,0,72,0,0,0,0,0,0,0,0,1,60,1,1,10,34,0,2,2,32,0,1,0,64,7,0,0,0,0,0,0,14.5666666666667,47.2916666666667,5.70833333333333,3.1125,101.277916666667,20.75,0,2
2013-06-06,105,0,18,48,38,1,5,90,3,1,0,0,6,12,32,1,0,0,0,45,0,0,0,0,0,0,0,1,48,71,3,0,22,39,0,4,2,48,0,4,0,31,23,38,1,0,0,0,0,13.4833333333333,67.9166666666667,5.70833333333333,7.3375,101.215833333333,10.7083333333333,0,3
2013-06-07,85,0,13,25,47,0,6,70,0,1,0,0,0,3,35,0,0,0,0,24,0,0,1,0,0,0,0,1,47,50,3,0,19,48,0,1,0,29,0,0,0,20,20,30,0,1,0,0,0,13.1625,87.4583333333333,5.5,11.0708333333333,100.665833333333,12.8333333333333,0,4
2013-06-08,72,0,6,26,40,0,6,60,0,0,0,0,1,5,31,0,0,0,0,10,0,0,0,0,0,0,0,0,52,33,6,0,23,42,0,2,0,25,0,1,0,5,19,38,0,0,0,0,0,13.4791666666667,92.875,5.625,12.3458333333333,100.340833333333,15.5416666666667,1,5
2013-06-09,68,0,13,26,29,0,8,51,2,1,0,0,1,10,20,0,0,0,0,56,0,0,0,0,0,0,0,0,5,45,2,0,15,29,0,1,1,36,0,0,0,50,8,2,0,0,0,0,0,18.55,71.1666666666667,6.125,12.4958333333333,100.935416666667,20.5416666666667,1,6
2013-06-10,97,0,21,26,50,0,5,88,1,0,0,0,6,10,35,0,0,0,0,80,0,0,0,0,0,0,0,0,3,68,2,0,14,55,0,1,1,31,1,0,0,74,7,3,0,0,0,0,0,19.9666666666667,60.125,6.04166666666667,11.3375,101.006666666667,18.7916666666667,0,0
2013-06-11,116,0,25,35,54,2,6,104,0,0,0,0,4,15,48,0,0,0,0,17,0,0,0,0,0,0,0,0,83,68,12,0,20,60,0,3,1,39,1,2,0,17,4,66,0,11,0,0,0,14.2916666666667,91.5,7.91666666666667,12.9208333333333,99.8875,6.375,0,1
2013-06-12,102,0,26,39,36,1,5,91,1,0,0,0,5,8,44,0,0,0,0,77,0,0,0,0,1,0,0,0,15,76,1,0,18,58,0,1,1,38,0,2,0,69,14,10,0,1,1,0,0,16.7291666666667,72.6666666666667,8.83333333333333,11.4541666666667,100.015,16.0,0,2
2013-06-13,102,0,20,34,47,1,4,93,0,0,0,0,4,15,40,0,0,0,0,91,0,0,0,0,0,0,0,0,2,73,1,0,19,53,0,0,0,41,0,2,0,89,4,0,0,0,0,0,0,18.4375,67.2916666666667,4.58333333333333,11.6875,99.8329166666667,14.875,0,3
2013-06-14,86,0,16,32,37,1,10,71,2,1,0,0,5,7,27,0,0,0,0,79,0,0,0,0,0,0,0,0,1,64,5,2,11,48,0,4,0,29,0,1,0,75,4,0,0,0,0,0,0,20.0916666666667,48.375,9.875,7.75833333333333,99.9234782608696,13.25,0,4
2013-06-15,64,0,11,25,28,0,0,60,1,1,0,1,3,7,21,0,0,0,0,61,0,0,0,0,0,0,0,0,0,40,1,2,19,25,0,1,2,32,0,2,0,59,1,0,0,0,0,0,0,19.4708333333333,41.0416666666667,7.66666666666667,5.60833333333333,100.314583333333,25.8333333333333,1,5
2013-06-16,63,0,6,31,26,0,7,53,0,2,0,0,1,11,20,0,0,0,0,16,0,0,0,0,1,0,0,0,39,42,2,1,12,32,0,1,1,29,0,0,0,15,10,30,1,1,0,0,0,15.2916666666667,76.9583333333333,6.375,10.925,99.9758333333333,15.3333333333333,1,6
2013-06-17,93,0,18,31,44,0,3,82,2,2,0,0,4,9,31,0,1,0,0,76,0,0,0,0,0,0,0,0,5,63,4,0,13,47,0,6,0,30,0,3,0,53,24,4,0,0,0,0,0,16.175,75.3333333333333,5.54166666666667,11.5666666666667,100.066666666667,21.2916666666667,0,0
2013-06-18,80,0,18,20,41,1,5,72,1,1,0,0,0,13,24,0,0,0,0,68,0,0,0,0,1,0,0,0,0,58,3,0,8,43,0,0,0,28,0,3,0,58,10,0,0,0,0,0,0,16.0958333333333,54.75,5.83333333333333,6.39166666666667,100.559166666667,27.7083333333333,0,1
2013-06-19,78,0,13,22,40,3,5,65,1,0,0,0,3,10,34,0,0,0,0,69,0,0,0,0,0,0,0,0,0,63,1,0,7,28,0,4,2,36,0,3,0,71,0,0,0,0,0,0,0,15.7916666666667,47.9166666666667,6.625,4.57916666666667,101.036666666667,15.0,0,2
2013-06-20,76,0,15,22,39,0,1,69,1,0,0,1,3,9,27,1,1,0,0,68,0,0,0,0,0,0,0,0,0,47,1,1,19,44,0,1,1,28,0,0,0,64,4,0,0,0,0,0,0,18.7,48.9166666666667,5.75,7.31666666666667,101.366666666667,23.9583333333333,0,3
2013-06-21,107,0,16,37,52,2,6,91,1,1,0,0,0,17,47,0,0,0,0,99,0,0,0,0,0,0,0,0,3,77,2,0,18,47,0,5,0,47,0,4,0,92,6,3,0,0,0,0,0,21.9916666666667,50.625,5.33333333333333,11.1041666666667,101.34125,24.5217391304348,0,4
2013-06-22,67,0,8,29,29,1,4,56,0,1,0,0,4,11,24,0,0,0,0,13,0,0,0,0,0,0,0,0,45,33,6,0,16,37,0,1,1,28,0,0,0,13,9,33,0,1,0,0,0,19.2625,83.4166666666667,4.5,16.2083333333333,101.183333333333,14.9166666666667,1,5
2013-06-23,65,0,10,23,31,1,2,59,1,0,0,0,1,9,29,1,0,0,0,45,0,0,0,0,0,0,0,0,12,32,0,0,27,25,0,0,2,37,0,0,0,35,18,5,0,0,0,0,0,21.2625,84.7083333333333,4.08333333333333,18.5083333333333,100.738333333333,16.375,1,6
2013-06-24,61,0,15,20,26,0,3,52,1,0,0,0,3,9,27,0,1,0,0,29,0,0,0,0,0,0,0,0,23,26,7,0,20,20,0,3,2,29,1,1,0,31,7,11,0,3,0,1,0,23.6958333333333,79.5833333333333,6.58333333333333,19.7666666666667,100.307916666667,20.75,0,0
2013-06-25,91,0,17,29,44,1,5,80,0,0,0,0,4,8,38,2,0,0,0,64,0,0,0,0,0,0,0,0,10,77,1,1,6,45,0,4,2,36,0,3,0,51,24,6,0,1,0,0,0,23.8958333333333,77.4583333333333,5.95833333333333,19.6,99.9191666666667,21.0833333333333,0,1
2013-06-26,99,0,19,23,57,0,2,89,0,3,0,0,6,16,27,0,0,0,0,85,0,0,0,0,0,0,0,0,1,78,0,0,10,50,0,1,1,37,0,5,0,63,27,0,0,0,0,0,0,20.05,84.25,6.04166666666667,17.2833333333333,99.8629166666667,10.5833333333333,0,2
2013-06-27,92,0,15,31,46,0,8,75,1,1,0,0,5,10,32,0,0,1,0,76,0,0,0,0,0,0,0,0,7,68,0,0,15,49,0,2,0,34,1,2,0,51,27,3,0,1,0,0,0,18.5666666666667,81.7083333333333,7.66666666666667,15.2666666666667,99.9545833333333,4.66666666666667,0,3
2013-06-28,101,0,20,37,44,0,2,90,0,3,0,0,4,13,34,0,0,0,0,28,0,0,0,0,0,0,0,0,63,64,6,1,20,56,0,3,0,30,0,3,0,22,18,40,1,8,0,0,0,14.35,93.0833333333333,10.125,13.2166666666667,99.1858333333333,7.25,0,4
2013-06-29,63,0,12,16,35,0,3,53,0,0,0,0,2,7,25,0,0,0,0,46,0,0,0,0,0,0,0,1,8,40,3,1,12,31,0,1,1,26,0,0,0,39,11,6,0,0,0,0,0,18.4041666666667,83.9583333333333,3.16666666666667,15.5625,99.2141666666667,22.9090909090909,1,5
2013-06-30,76,0,15,30,31,0,5,66,1,0,0,0,3,11,32,0,0,0,0,65,0,0,0,0,1,0,0,0,3,52,1,0,20,28,0,3,2,40,0,1,0,58,7,3,0,0,0,0,0,20.2083333333333,71.125,5.5,14.5625,100.06375,26.5833333333333,1,6
2013-07-01,77,0,13,17,46,1,5,64,2,2,0,0,1,10,26,0,0,0,0,57,0,0,0,0,0,0,0,0,5,50,2,2,13,25,0,1,1,42,0,0,0,47,11,3,0,0,0,0,0,19.9541666666667,58.9166666666667,8.79166666666667,11.275,100.9075,10.4583333333333,0,0
2013-07-02,98,0,14,27,57,0,6,87,1,0,0,0,3,13,30,2,0,0,0,78,0,0,0,0,0,0,0,0,6,68,2,0,14,46,0,3,1,40,0,4,0,48,32,3,0,0,0,0,0,18.0458333333333,73.3333333333333,9.41666666666667,13.1375,101.12625,6.16666666666667,0,1
2013-07-03,97,1,18,32,44,2,7,84,2,0,0,0,1,5,51,0,0,0,0,81,0,0,0,0,0,0,0,0,0,77,0,1,11,52,0,7,1,32,0,0,0,73,8,0,0,0,0,0,0,21.8,77.0416666666667,4.20833333333333,17.4791666666667,101.123333333333,17.7826086956522,0,2
2013-07-04,110,0,20,32,57,1,3,100,0,1,0,0,3,11,46,2,1,0,0,97,0,0,0,0,0,0,0,0,4,83,3,2,12,52,0,7,0,44,0,1,0,86,10,4,0,0,0,0,0,25.3791666666667,75.4583333333333,4.70833333333333,20.5875,101.01875,20.2608695652174,0,3
2013-07-05,107,0,26,20,61,0,2,94,3,3,0,0,6,10,39,0,1,0,0,91,0,0,0,0,0,0,0,0,2,82,1,0,12,61,0,3,4,33,0,1,0,77,17,1,0,0,0,0,0,25.1375,74.2916666666667,5.29166666666667,20.125,100.875833333333,24.1739130434783,0,4
2013-07-06,82,0,12,23,47,0,2,72,2,0,0,0,2,7,32,0,0,0,0,70,0,0,0,0,0,0,0,0,3,47,5,0,22,44,0,0,1,30,0,0,0,68,3,1,0,0,0,0,0,25.1791666666667,69.75,6.25,18.9166666666667,100.702916666667,22.0833333333333,1,5
2013-07-07,59,0,9,21,26,3,5,51,0,1,0,0,0,10,23,0,0,0,0,43,0,0,0,0,0,0,0,0,10,34,0,0,20,29,0,2,1,26,0,0,0,36,8,8,0,1,0,0,0,23.1875,75.125,5.375,18.4333333333333,100.5325,23.0,1,6
2013-07-08,91,0,14,27,49,1,7,76,1,1,0,1,2,12,43,0,0,0,0,80,0,0,0,0,0,0,0,0,3,69,2,1,12,38,0,5,0,43,0,1,0,77,2,2,0,0,0,0,0,21.5208333333333,62.5416666666667,7.875,13.7041666666667,100.732083333333,6.79166666666667,0,0
2013-07-09,77,0,9,28,40,0,6,65,0,0,0,0,3,6,30,1,1,0,0,67,0,0,0,0,0,0,0,0,1,60,1,0,10,34,0,6,0,30,0,1,0,65,1,0,0,0,0,0,0,24.5375,58.2083333333333,5.875,15.5833333333333,100.745,17.625,0,1
2013-07-10,88,0,16,26,44,2,2,72,4,0,1,0,2,12,36,0,0,0,0,67,0,0,0,0,0,0,0,0,12,61,2,0,12,33,0,6,0,42,0,2,0,56,16,4,0,1,0,0,0,24.7291666666667,77.9166666666667,7.0,20.575,99.8579166666667,21.0833333333333,0,2
2013-07-11,88,0,22,27,38,1,6,76,2,1,0,0,2,11,30,2,1,0,1,77,0,0,0,0,0,0,0,0,0,70,2,0,8,45,0,6,0,30,0,3,0,75,2,0,0,0,0,0,0,22.2916666666667,61.4166666666667,7.375,14.1875,100.26125,16.375,0,3
2013-07-12,95,0,18,24,53,0,9,77,3,2,0,0,4,17,29,0,0,0,0,86,0,0,0,0,0,0,0,0,0,70,3,0,12,49,0,4,0,37,0,1,0,85,0,0,0,0,0,0,0,20.3958333333333,55.125,5.875,10.675,101.234583333333,11.0833333333333,0,4
2013-07-13,53,0,14,23,16,0,0,51,1,0,0,0,1,4,20,2,0,0,0,47,0,0,0,0,0,0,0,0,1,33,4,0,10,22,0,3,1,26,0,1,0,46,2,1,0,0,0,0,0,23.3166666666667,59.75,5.75,14.7458333333333,101.52875,19.3333333333333,1,5
2013-07-14,50,0,13,9,28,0,4,42,1,0,0,0,0,9,17,1,0,0,0,47,0,0,0,0,0,0,0,0,1,29,1,0,17,19,0,2,0,28,1,0,0,47,1,0,0,0,0,0,0,26.2875,64.4583333333333,3.83333333333333,18.8083333333333,101.512083333333,25.3333333333333,1,6
2013-07-15,110,0,23,36,50,1,9,91,2,1,0,0,4,10,49,0,0,0,0,95,0,0,0,0,0,0,0,1,1,78,3,1,15,49,1,6,2,42,0,2,0,95,1,0,0,0,0,0,0,27.8791666666667,58.1666666666667,5.79166666666667,18.2333333333333,101.256666666667,27.3333333333333,0,0
2013-07-16,84,0,21,26,37,0,5,72,1,0,0,0,4,18,31,0,0,0,0,79,0,0,0,0,0,0,0,0,1,65,1,0,14,40,0,2,0,35,2,2,0,76,1,1,0,0,0,0,0,27.7708333333333,53.9166666666667,5.625,17.375,101.314583333333,18.5416666666667,0,1
2013-07-17,110,0,9,39,62,0,8,91,1,2,0,0,1,13,35,0,1,0,0,85,0,0,0,0,1,0,0,1,16,86,3,1,7,66,0,5,2,32,0,0,0,80,10,11,0,0,0,0,0,26.65,71.375,6.79166666666667,20.825,100.860833333333,23.5416666666667,0,2
2013-07-18,110,1,14,37,58,0,7,83,2,2,0,0,4,12,34,0,1,0,0,83,0,0,0,0,0,0,0,0,11,78,2,1,15,53,0,3,3,46,0,1,0,75,14,4,0,0,0,0,0,24.8791666666667,77.9166666666667,4.25,20.6541666666667,100.567083333333,26.7083333333333,0,3
