"Date","Cluster","NB_Accidents","Autos","Autres","Bus","Camions","Camions.articules","Camions.legers","Camions.Lourds","Camions.porteurs","Ecoliers","Illegaux","Motos","Non.Utilise","Pietons","Tous","Velos"
"2013-10-09",26,1,11537,0,233,209,0,0,0,0,0,0,0,0,361,0,59
"2013-10-09",32,1,5600,0,91,181,0,0,0,0,0,0,0,0,866,0,11
"2013-10-10",21,1,19778,0,290,334,0,0,0,0,0,0,0,0,1269,0,114
"2013-10-10",38,1,15859,12,80,357,0,0,78,0,0,0,0,0,110,0,0
"2013-10-16",4,1,5895,2,125,77,0,0,9,0,0,0,0,0,91,0,0
"2013-10-22",12,1,12625,0,397,864,0,0,0,0,0,0,0,0,4,0,28
"2013-10-22",34,1,19219,0,269,387,0,0,39,0,0,0,0,0,441,0,0
"2013-10-22",37,1,18037,0,275,1553,0,0,0,0,0,0,0,0,38,0,8
"2013-10-23",1,1,2158,0,2,819,0,0,0,0,0,0,0,9,4,0,0
"2013-10-23",20,1,1938,0,1,955,0,0,0,0,0,0,0,0,0,0,0
"2013-10-23",30,1,10070,0,234,195,0,0,0,0,0,0,0,0,963,0,74
"2013-10-23",31,1,19253,1,135,448,0,0,56,0,0,0,0,0,210,0,0
"2013-10-24",1,1,13824,0,403,287,0,0,0,0,0,0,0,0,6108,0,174
"2013-10-24",3,1,13853,0,307,228,0,0,0,0,0,0,0,0,2945,0,96
"2013-10-24",8,1,10742,0,157,546,0,0,0,0,0,0,0,0,499,0,28
"2013-10-24",14,1,14039,0,263,366,0,0,75,0,0,0,0,0,416,0,0
"2013-10-24",20,1,21404,0,151,1007,0,0,0,0,0,0,0,0,233,0,135
"2013-10-25",2,1,8012,0,65,144,0,0,0,0,0,0,0,0,1128,0,47
"2013-10-25",4,1,4071,0,46,117,0,0,0,0,0,0,0,0,4635,0,2495
"2013-10-29",10,1,24435,0,311,462,0,0,0,0,0,1,0,0,986,0,139
"2013-10-29",20,1,11957,0,345,297,0,0,0,0,0,0,0,0,4078,0,93
"2013-10-29",32,1,12967,0,376,295,0,0,0,0,0,0,0,0,4064,0,144
"2013-10-30",4,1,10965,0,295,268,0,0,0,0,0,0,0,0,1978,0,109
"2013-10-30",19,2,28242,0,612,728,0,0,0,0,0,0,0,2,8531,0,163
"2013-10-30",25,1,16260,0,341,223,0,0,0,0,0,0,0,0,314,0,79
"2013-10-30",26,1,26412,0,144,657,0,0,182,0,0,0,0,0,269,0,0
"2013-10-30",34,1,10646,0,284,268,0,0,0,0,0,0,0,0,19030,0,88
"2013-11-05",1,1,22472,0,228,561,0,0,0,0,0,0,0,0,883,0,200
"2013-11-05",7,1,26754,0,264,825,0,0,0,0,0,0,0,0,1031,0,136
"2013-11-05",11,1,26414,0,180,517,0,0,105,0,0,0,0,0,94,0,0
"2013-11-05",25,1,19275,0,140,270,0,0,0,0,0,0,0,0,438,0,519
"2013-11-05",31,2,18669,0,97,599,0,0,0,0,0,0,0,2,2298,0,517
"2013-11-05",40,1,10114,0,110,121,0,0,0,0,0,0,0,0,833,0,96
"2013-11-06",9,1,5189,0,86,77,0,0,0,0,0,0,0,0,862,0,93
"2013-11-06",14,1,8107,0,104,102,0,0,0,0,0,0,0,0,204,0,103
"2013-11-06",23,1,5303,0,70,72,0,0,0,0,0,0,0,0,61,0,50
"2013-11-06",26,1,4571,0,84,70,0,0,0,0,0,0,0,0,113,0,122
"2013-11-06",28,1,5718,0,44,105,0,0,0,0,0,0,0,0,849,0,111
"2013-11-06",29,1,26588,4,718,449,0,0,117,0,0,0,0,0,767,0,0
"2013-11-06",39,1,5189,0,86,77,0,0,0,0,0,0,0,0,862,0,93
"2013-11-07",1,1,17589,0,306,583,0,0,0,0,0,0,0,0,1124,0,494
"2013-11-07",2,1,1528,1,30,0,0,27,0,0,0,0,0,0,14,0,0
"2013-11-07",4,2,26380,0,64,707,0,0,0,0,0,490,0,0,2456,0,488
"2013-11-07",23,1,15672,36,197,240,0,0,38,0,0,0,0,0,0,0,0
"2013-11-07",33,1,15588,0,0,456,0,0,0,0,0,266,0,0,819,0,322
"2013-11-07",38,1,17963,0,462,440,0,0,0,0,0,0,0,0,9359,0,130
"2013-11-11",34,1,13232,0,70,166,0,0,0,0,0,0,0,1,568,0,166
"2013-11-12",10,1,16185,0,334,254,0,0,0,0,0,0,0,0,820,0,70
"2013-11-12",18,1,14672,0,341,551,0,0,0,0,19,0,0,0,2703,0,115
"2013-11-12",23,1,13429,0,179,299,0,0,0,0,0,0,0,0,2147,0,288
"2013-11-12",31,1,7849,0,99,147,0,0,13,0,0,0,0,0,130,0,0
"2013-11-12",37,1,17173,0,316,244,0,0,0,0,0,0,0,0,1693,0,59
"2013-11-13",25,1,10504,0,229,182,0,0,0,0,0,0,0,0,10744,0,129
"2013-11-13",30,1,13083,0,256,284,0,0,0,0,0,0,0,0,1906,0,100
"2013-11-13",35,1,17963,0,462,440,0,0,0,0,0,0,0,0,9359,0,130
"2013-11-13",36,1,10235,0,224,173,0,0,0,0,0,0,0,0,1498,0,79
"2013-11-13",39,1,15868,0,58,481,0,0,217,0,0,0,0,0,22,0,0
"2013-11-14",12,1,17154,0,348,246,0,0,0,0,0,0,0,0,1036,0,77
"2013-11-14",13,2,12276,0,306,337,0,0,15,0,0,0,0,0,8795,0,65
"2013-11-14",34,1,18134,0,545,418,0,0,0,0,0,0,0,0,5259,0,99
"2013-11-15",23,1,17928,0,222,425,0,0,0,0,0,0,0,0,119,0,22
"2013-11-19",2,1,13148,0,314,263,0,0,0,0,0,0,0,0,5306,0,65
"2013-11-19",8,1,10861,0,272,272,0,0,0,0,0,0,0,0,10320,0,106
"2013-11-19",21,1,10638,0,272,252,0,0,0,0,0,0,0,6,7278,0,44
"2013-11-19",24,1,9389,0,222,226,0,0,0,0,0,0,0,3,5964,0,66
"2013-11-19",38,1,10924,0,270,270,0,0,0,0,0,0,0,0,7634,0,72
"2013-11-20",4,1,17100,0,566,1494,0,0,0,0,0,0,0,0,21,0,6
"2013-11-20",13,1,9250,0,257,251,0,0,0,0,0,0,0,0,1891,0,88
"2013-11-20",20,2,44904,0,1070,3469,0,0,0,0,0,0,0,60,345,0,23
"2013-11-20",25,1,15679,0,99,220,0,0,26,0,0,0,0,0,160,0,0
"2013-11-20",31,1,17342,0,332,1621,0,0,0,0,0,0,0,0,53,0,6
"2013-11-21",9,1,17019,0,229,1644,0,0,0,0,0,0,0,28,19,0,7
"2013-11-21",10,1,12464,0,195,1166,0,0,0,0,0,0,0,14,10,0,7
"2013-11-21",16,1,18098,0,283,1803,0,0,0,0,0,0,0,0,33,0,6
"2013-11-21",17,1,11741,0,0,219,0,0,60,0,0,0,0,0,14,0,0
"2013-11-21",21,1,7450,0,68,150,0,0,62,0,0,0,0,0,1,0,0
"2013-11-21",26,1,11792,0,187,1052,0,0,0,0,0,0,0,117,7,0,4
"2013-11-21",38,1,14668,0,268,1482,0,0,0,0,0,0,0,239,88,0,9
"2013-11-26",7,1,10814,0,194,1026,0,0,0,0,0,0,0,48,2,0,2
"2013-11-26",10,1,9463,0,169,852,0,0,0,0,0,0,0,18,32,0,1
"2013-11-26",18,1,13429,0,179,299,0,0,0,0,0,0,0,0,2147,0,288
"2013-12-03",28,1,19906,0,454,1386,0,0,0,0,0,0,0,22,408,0,0
"2013-12-03",35,1,15652,0,817,427,0,0,0,0,0,0,0,2,452,0,5
"2013-12-03",39,1,28832,0,1102,771,0,0,0,0,0,0,0,2,493,0,14
"2013-12-11",27,1,7158,0,0,358,0,0,0,0,0,1,0,0,2166,0,249
"2013-12-11",28,1,5495,0,0,259,0,0,0,0,0,2,0,0,9020,0,75
"2013-12-11",30,1,5487,0,0,95,0,0,0,0,0,0,0,0,3703,0,221
"2013-12-11",36,1,4538,0,0,809,0,0,0,0,0,0,0,0,2509,0,1303
"2013-12-12",8,1,3577,0,0,179,0,0,0,0,0,10,0,0,1051,0,381
"2013-12-12",33,1,9667,0,0,334,0,0,0,0,0,218,0,0,1733,0,135
"2013-12-12",36,1,2697,0,0,35,0,0,0,0,0,1,0,0,402,0,34
"2014-01-09",1,1,2968,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-01-09",22,1,8012,0,0,0,0,144,65,0,0,0,0,47,1128,0,0
"2014-01-09",32,1,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-01-15",3,1,4001,0,0,0,0,0,0,0,0,0,0,40,0,0,0
"2014-01-15",13,1,2381,0,0,0,0,0,0,0,0,0,0,20,0,0,0
"2014-01-15",21,1,1664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-01-15",30,1,8012,0,0,0,0,144,65,0,0,0,0,47,1128,0,0
"2014-01-16",31,1,2381,0,0,0,0,0,0,0,0,0,0,20,0,0,0
"2014-01-16",35,1,2593,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-01-20",9,1,15242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-01-21",21,1,10669,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-01-21",23,1,4358,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-01-22",4,1,16601,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-01-27",31,1,12984,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-01-28",5,2,20058,0,236,1200,0,0,0,0,0,0,0,26,25,0,4
"2014-01-28",13,1,7575,0,257,69,0,0,0,0,0,0,0,0,482,0,1
"2014-01-29",13,1,13420,0,0,0,0,0,0,0,0,0,0,0,381,0,0
"2014-01-29",17,1,28363,0,0,869,0,0,0,0,0,0,0,0,78,0,0
"2014-01-29",31,1,12112,0,0,0,0,0,0,0,0,0,0,0,94,0,0
"2014-01-30",32,1,14169,0,0,0,0,0,0,0,0,0,0,0,535,0,0
"2014-01-30",34,1,12852,0,0,0,0,0,0,0,0,0,0,0,287,0,0
"2014-02-04",9,1,9668,0,0,0,0,0,0,0,0,0,0,0,2134,0,0
"2014-02-04",13,1,5899,0,135,186,0,0,0,0,0,0,0,6,945,0,8
"2014-02-04",15,1,9848,0,125,339,0,0,0,0,0,0,0,2,679,0,7
"2014-02-04",23,1,10951,0,0,0,0,0,0,0,0,0,0,0,762,0,0
"2014-02-04",25,2,17425,0,211,876,0,0,0,0,0,0,0,1,3785,0,8
"2014-02-04",27,1,13969,0,487,937,0,0,0,0,0,0,0,54,581,0,4
"2014-02-04",35,1,9315,0,218,400,0,0,0,0,0,0,0,2,891,0,9
"2014-02-05",9,1,10549,0,0,0,0,0,0,0,0,0,0,0,809,0,0
"2014-02-05",28,1,5814,0,0,0,0,0,0,0,0,0,0,0,1318,0,0
"2014-02-11",10,1,1971,0,0,0,0,0,0,0,0,0,0,0,893,0,0
"2014-02-11",17,1,2991,0,0,0,0,0,0,0,0,0,0,0,579,0,0
"2014-02-11",33,1,1551,0,0,0,0,0,0,0,0,0,0,0,172,0,0
"2014-02-12",15,1,7824,0,0,36,0,0,0,0,0,0,0,0,1774,0,0
"2014-02-12",35,1,10592,0,0,145,0,0,0,0,0,0,0,0,1148,0,0
"2014-02-18",32,1,17952,0,0,0,0,0,0,0,0,0,0,0,1916,0,0
"2014-02-18",36,1,12257,0,0,123,0,0,0,0,0,0,0,0,1488,0,0
"2014-02-19",16,1,5629,0,0,0,0,0,0,0,0,0,0,66,551,0,0
"2014-02-19",18,1,6557,0,0,110,0,0,0,0,0,0,0,1,2270,0,0
"2014-02-19",39,1,12062,0,0,0,0,0,0,0,0,0,0,0,920,0,0
"2014-02-20",13,1,5168,0,0,0,0,0,0,0,0,0,0,0,10002,0,0
"2014-02-20",32,1,19231,0,0,0,0,0,0,0,0,0,0,0,2174,0,0
"2014-03-04",5,1,8329,0,0,183,0,0,0,0,0,0,0,0,0,0,0
"2014-03-11",31,1,3368,0,163,330,0,0,0,0,0,0,0,0,0,0,0
"2014-03-11",32,2,14164,0,0,222,0,0,0,0,0,0,0,0,0,0,0
"2014-03-11",34,1,16331,0,0,201,0,0,0,0,0,0,0,0,0,0,0
"2014-03-18",18,1,7013,0,0,196,0,0,0,0,0,0,0,0,5166,0,0
"2014-03-19",15,1,7815,0,0,135,0,0,0,0,0,0,0,0,6446,0,0
"2014-03-19",30,1,9721,0,0,123,0,0,0,0,0,0,0,0,1114,0,0
"2014-03-19",36,1,9555,0,0,100,0,0,0,0,0,0,0,0,3576,0,0
"2014-03-21",30,1,5290,0,0,48,0,0,0,0,0,0,0,0,988,0,0
"2014-03-27",8,1,13561,0,193,495,0,0,0,0,0,0,0,0,624,0,99
"2014-03-27",9,1,12340,0,118,465,0,0,0,0,0,0,0,1,1681,0,163
"2014-03-27",10,1,12436,0,115,377,0,0,0,0,0,0,0,0,1704,0,150
"2014-03-27",26,1,13413,0,189,503,0,0,0,0,0,0,0,3,834,0,113
"2014-04-03",29,1,23413,0,286,589,0,0,0,0,0,0,0,0,303,0,0
"2014-04-03",40,1,12250,0,115,335,0,0,0,0,0,0,0,0,2671,0,242
"2014-04-24",29,1,11776,0,0,751,0,0,0,0,0,0,0,0,136,0,82
"2014-04-30",8,1,14653,0,262,377,0,0,0,0,0,0,0,0,1716,0,0
"2014-04-30",21,1,14843,0,39,637,0,0,0,0,0,0,0,0,2500,0,55
"2014-05-08",7,1,46201,0,840,997,0,0,0,0,0,0,0,8,1261,0,64
"2014-05-13",1,1,19906,0,173,640,0,0,0,0,0,0,0,0,1694,0,32
"2014-05-13",7,1,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-05-13",25,1,9174,0,36,166,0,0,0,0,0,0,0,0,258,0,37
"2014-05-14",14,1,10316,0,268,262,0,0,0,0,0,0,0,176,0,0,0
"2014-05-14",21,2,29733,0,610,703,0,0,0,0,0,0,0,3,3245,0,331
"2014-05-14",26,1,8270,0,1,359,0,0,0,0,0,0,0,0,465,0,101
"2014-05-15",12,1,18156,0,325,942,0,0,0,0,0,0,0,0,2447,0,82
"2014-05-15",20,1,15748,0,203,750,0,0,0,0,0,0,0,0,3159,0,45
"2014-05-15",26,1,15931,0,104,707,0,0,0,0,0,0,0,3,1167,0,1092
"2014-05-15",27,1,14654,0,100,686,0,0,0,0,0,0,0,1,1266,0,1009
"2014-05-21",4,1,8495,0,199,311,0,0,0,0,0,0,0,0,0,0,435
"2014-05-21",12,2,27537,0,410,564,0,0,0,0,0,0,0,0,932,0,977
"2014-05-21",20,1,9658,0,132,188,0,0,0,0,0,0,0,1,1238,0,313
"2014-05-22",12,1,22702,0,329,772,0,0,0,0,0,0,0,0,3,0,500
"2014-05-22",26,1,16793,0,129,797,0,0,0,0,0,0,0,0,902,0,208
"2014-05-22",33,1,20269,0,189,882,0,0,0,0,0,0,0,0,1871,0,94
"2014-05-27",19,1,8590,0,204,186,0,0,0,0,0,0,0,1,354,0,44
"2014-05-27",30,1,14347,0,102,692,0,0,0,0,0,0,0,0,888,0,89
"2014-05-27",37,1,10425,0,140,154,0,0,0,0,0,0,0,0,720,0,87
"2014-05-28",6,1,13410,0,209,640,0,0,0,0,0,0,0,0,0,0,549
"2014-05-28",7,1,9143,0,41,248,0,0,0,0,0,0,0,0,1719,0,285
"2014-05-28",10,1,9089,0,39,256,0,0,0,0,0,0,0,1,2710,0,247
"2014-05-28",38,1,20953,0,141,2701,0,0,0,0,0,0,0,0,79,0,213
"2014-05-29",3,1,20864,0,146,960,0,0,0,0,0,0,0,0,7308,0,286
"2014-05-29",6,1,8580,0,275,198,0,0,0,0,0,0,0,0,1571,0,229
"2014-05-29",24,1,24183,0,646,656,0,0,0,0,0,0,0,0,0,0,107
"2014-06-05",6,1,9262,0,74,274,0,0,0,0,0,0,0,0,0,0,211
"2014-06-05",12,1,7663,0,269,182,0,0,0,0,0,0,0,0,2097,0,154
"2014-06-05",34,1,10187,0,43,274,0,0,0,0,0,0,0,0,2242,0,322
"2014-06-10",36,1,18744,0,0,586,0,0,0,0,0,0,0,0,342,0,196
"2014-07-03",2,1,9279,0,190,222,0,0,0,0,0,0,0,0,62,0,46
"2014-07-03",27,1,8767,0,177,195,0,0,0,0,0,0,0,0,74,0,45
"2014-07-08",18,1,8083,0,156,221,0,0,0,0,0,0,0,0,1543,0,3323
"2014-07-08",21,1,12496,0,115,377,0,0,0,0,0,0,0,0,1704,0,150
"2014-07-08",30,1,12496,0,115,377,0,0,0,0,0,0,0,0,1704,0,150
"2014-07-08",39,1,11410,0,171,351,0,0,0,0,0,0,0,5,944,0,813
"2014-07-09",10,1,8067,0,132,273,0,0,0,0,0,0,0,0,1039,0,358
"2014-07-09",17,1,26348,0,270,507,0,0,0,0,0,0,0,0,5142,0,182
"2014-07-09",21,1,6578,0,252,123,0,0,0,0,0,0,0,0,1871,0,121
"2014-07-09",26,1,15777,0,188,364,0,0,0,0,0,0,0,0,1757,0,198
"2014-07-15",10,1,13435,0,88,723,0,0,0,0,0,0,0,0,1446,0,173
"2014-09-03",9,1,3186,0,120,74,0,0,0,0,72,0,0,0,1281,0,179
"2014-09-03",15,2,15900,0,285,711,0,0,0,0,250,0,0,0,2811,0,290
"2014-09-04",31,1,10044,0,3,197,0,0,0,0,0,0,0,0,3919,0,140
"2014-09-23",2,1,18201,0,115,403,0,0,0,0,0,0,0,0,3088,0,366
"2014-09-30",6,1,12644,0,316,240,0,0,0,0,0,0,0,0,884,0,24
"2014-09-30",23,1,17943,0,518,396,0,0,0,0,0,0,0,0,1655,0,37
"2014-09-30",28,1,20886,0,526,585,0,0,0,0,0,0,0,5,2233,0,158
"2014-09-30",34,1,21185,0,514,618,0,0,0,0,0,0,0,0,3048,0,52
"2014-09-30",39,1,9506,0,188,248,0,0,0,0,0,0,0,0,1125,0,156
"2014-10-01",18,1,15301,0,302,850,0,0,0,0,0,0,0,0,3200,0,54
"2014-10-01",20,1,12245,0,194,539,0,0,0,0,0,0,0,0,643,0,2984
"2014-10-01",37,1,13108,0,296,296,0,0,0,0,0,0,0,0,1612,0,34
"2014-10-02",24,1,9177,0,178,248,0,0,0,0,0,0,0,0,628,0,91
"2014-10-28",2,1,11603,0,294,442,0,0,0,0,0,0,0,0,955,0,22
"2014-10-28",19,2,15123,0,341,620,0,0,0,0,0,0,0,0,208,0,39
"2014-10-29",36,1,6320,0,93,865,0,0,0,0,0,0,0,1,98,0,30
"2014-10-30",11,1,10247,0,42,266,0,0,0,0,0,0,0,0,1006,0,104
"2014-11-04",10,1,9386,0,221,166,0,0,0,0,0,0,0,0,1056,0,21
"2014-11-06",30,1,21763,0,413,605,0,0,0,0,1260,0,0,0,735,0,95
"2015-01-13",5,1,8726,0,135,206,0,0,0,0,0,0,0,0,566,0,45
"2015-01-13",11,1,6909,0,74,213,0,0,0,0,0,0,0,0,7797,0,0
"2015-01-13",27,1,9524,0,142,227,0,0,0,0,0,0,0,0,1919,0,30
"2015-01-13",36,1,14255,0,199,395,0,0,0,0,0,0,0,0,271,0,1
"2015-01-13",37,2,20369,0,243,566,0,0,0,0,0,0,0,0,7533,0,1
"2015-02-10",16,1,9429,0,248,77,0,0,0,0,0,0,0,0,568,0,10
"2015-02-10",22,1,7146,0,34,21,0,0,0,0,0,0,0,0,772,0,18
"2015-02-10",26,1,16608,0,0,534,0,0,0,0,0,0,0,0,1890,0,37
"2015-02-10",30,1,7968,0,60,45,0,0,0,0,0,0,0,0,482,0,9
"2015-02-10",40,1,10241,0,303,294,0,0,0,0,0,0,0,0,935,0,17
"2015-02-11",5,1,4424,0,21,22,0,0,0,0,0,0,0,0,103,0,3
"2015-02-11",17,1,5756,0,106,54,0,0,0,0,0,0,0,0,1204,0,23
"2015-02-11",20,1,5054,0,62,28,0,0,0,0,0,0,0,0,1219,0,15
"2015-02-11",30,1,9016,0,149,153,0,0,0,0,0,0,0,1,802,0,47
"2015-02-11",40,1,10516,0,142,352,0,0,0,0,0,0,0,0,1899,0,32
"2015-02-12",2,1,1028,0,9,15,0,0,0,0,0,0,0,0,10,0,1
"2015-02-12",30,1,5991,0,91,89,0,0,0,0,0,0,0,0,385,0,1
"2015-02-12",32,1,17609,0,248,266,0,0,0,0,0,0,0,0,474,0,11
"2015-02-17",4,1,368,0,0,44,0,0,0,0,0,0,0,0,2,0,0
"2015-02-17",8,1,2720,0,58,145,0,0,0,0,0,0,0,0,256,0,8
"2015-02-17",12,1,6517,0,103,61,0,0,0,0,0,0,0,0,340,0,13
"2015-02-17",19,1,4363,0,86,353,0,0,0,0,0,0,0,0,19,0,7
"2015-02-17",26,1,4325,0,84,332,0,0,0,0,0,0,0,0,12,0,9
"2015-02-17",28,1,4924,0,55,167,0,0,0,0,0,0,0,0,124,0,11
"2015-02-17",33,1,1070,0,5,37,0,0,0,0,0,0,0,0,68,0,2
"2015-02-17",36,1,5853,0,26,118,0,0,0,0,0,0,0,0,277,0,12
"2015-02-18",1,1,1218,0,1,27,0,0,0,0,0,0,0,1,62,0,7
"2015-02-18",10,1,3847,0,179,126,0,0,0,0,0,0,0,0,110,0,6
"2015-02-18",14,2,6297,0,117,137,0,0,0,0,0,0,0,0,5687,0,2
"2015-02-18",28,2,7876,0,122,198,0,0,0,0,0,0,0,0,1036,0,33
"2015-02-18",30,1,5732,0,108,140,0,0,0,0,0,0,0,0,4711,0,44
"2015-02-18",40,1,6009,0,249,118,0,0,0,0,0,0,0,0,287,0,0
"2015-02-19",10,1,5203,0,137,72,0,0,0,0,0,0,0,0,2412,0,19
"2015-02-19",23,1,5793,0,150,136,0,0,0,0,0,0,0,0,1272,0,20
"2015-02-19",30,1,6250,0,17,31,0,0,0,0,0,0,0,0,531,0,6
"2015-02-24",15,1,23280,0,90,619,0,0,0,0,0,0,0,0,84,0,2
"2015-02-24",19,1,5872,0,130,210,0,0,0,0,0,0,0,14,3420,0,13
"2015-02-24",26,1,7220,0,107,40,0,0,0,0,0,0,0,0,1049,0,10
"2015-02-24",28,1,6463,0,0,240,0,0,0,0,0,0,0,0,1484,0,19
"2015-02-24",29,1,5816,0,73,233,0,0,0,0,0,0,0,0,1075,0,10
"2015-02-24",38,1,9068,0,38,107,0,0,0,0,0,0,0,0,215,0,5
"2015-02-25",3,1,4911,0,120,37,0,0,0,0,0,0,0,0,516,0,8
"2015-02-25",14,1,5198,0,99,125,0,0,0,0,0,0,0,0,42,0,3
"2015-02-25",19,1,17130,0,166,198,0,0,0,0,0,0,0,1,22,0,3
"2015-02-25",23,1,7445,0,83,586,0,0,0,0,0,0,0,5,399,0,34
"2015-02-25",31,1,6346,0,110,645,0,0,0,0,0,0,0,0,14,0,0
"2015-02-26",9,1,9703,0,22,329,0,0,0,0,0,0,0,1,23,0,1
"2015-02-26",23,1,7696,0,319,507,0,0,0,0,0,0,0,0,118,0,8
"2015-02-26",28,1,5084,0,310,79,0,0,0,0,0,0,0,0,133,0,5
"2015-02-26",39,1,4863,0,308,199,0,0,0,0,0,0,0,0,140,0,3
"2015-03-10",1,1,3921,0,51,123,0,0,0,0,0,0,0,0,354,0,8
"2015-03-10",7,1,2282,0,17,3,0,0,0,0,0,0,0,0,553,0,86
"2015-03-10",36,1,2107,0,178,56,0,0,0,0,0,0,0,1,855,0,23
"2015-03-10",40,1,3947,0,249,98,0,0,0,0,0,0,0,0,1569,0,134
"2015-03-11",23,1,19759,0,180,813,0,0,0,0,0,0,0,0,6,0,2
"2015-03-11",24,1,4645,0,70,215,0,0,0,0,0,0,0,0,3632,0,0
"2015-03-11",33,1,17638,0,249,269,0,0,0,0,0,0,0,0,137,0,11
"2015-03-12",2,1,5660,0,111,167,0,0,0,0,0,0,0,1,2047,0,87
"2015-03-12",14,1,5638,0,41,23,0,0,0,0,0,0,0,0,75,0,9
"2015-03-12",21,1,16429,0,417,293,0,0,0,0,0,0,0,1,5027,0,20
"2015-03-12",26,2,15527,0,301,286,0,0,0,0,0,0,0,0,1582,0,69
"2015-03-12",28,2,15451,0,457,123,0,0,0,0,0,0,0,4,626,0,30
"2015-03-12",32,2,17105,0,349,411,0,0,0,0,0,0,0,0,1458,0,57
"2015-03-12",39,1,3169,0,168,60,0,0,0,0,0,0,0,1,1500,0,78
"2015-03-17",10,1,5203,0,92,269,0,0,0,0,0,0,0,0,22,0,14
"2015-03-17",17,1,8439,0,46,186,0,0,0,0,0,0,0,0,212,0,11
"2015-03-17",21,1,21778,0,92,489,0,0,0,0,0,0,0,0,111,0,13
"2015-03-17",34,1,7405,0,56,126,0,0,0,0,0,0,0,0,200,0,6
"2015-03-18",2,1,9959,0,163,500,0,0,0,0,0,0,0,0,45,0,1
"2015-03-18",14,1,9498,0,299,45,0,0,0,0,0,0,0,0,755,0,22
"2015-03-18",30,1,14136,0,356,1089,0,0,0,0,0,0,0,0,151,0,8
"2015-03-19",1,2,25628,0,435,546,0,0,0,0,0,0,0,1,3477,0,31
"2015-03-19",19,1,14679,0,88,276,0,0,0,0,0,0,0,0,143,0,10
"2015-03-19",22,1,5608,0,333,36,0,0,0,0,0,0,0,0,4662,0,19
"2015-03-19",28,1,13234,0,158,73,0,0,0,0,0,0,0,0,326,0,4
"2015-03-24",2,1,22479,0,258,470,0,0,0,0,0,0,0,0,7538,0,104
"2015-03-25",2,1,17920,0,161,270,0,0,0,0,0,0,0,0,2176,0,184
"2015-03-25",18,1,20268,0,262,355,0,0,0,0,0,0,0,0,1212,0,327
"2015-03-25",26,1,8611,0,163,53,0,0,0,0,0,0,0,0,432,0,22
"2015-03-26",32,1,18764,0,203,422,0,0,0,0,0,0,0,0,4672,0,384
"2015-03-26",40,1,13685,0,226,299,0,0,0,0,0,0,0,0,4886,0,109
"2015-03-31",14,1,10994,0,197,387,0,0,0,0,0,0,0,1,273,0,6
"2015-03-31",16,1,17881,0,354,338,0,0,0,0,0,0,0,0,4373,0,222
"2015-03-31",35,1,11722,0,145,922,0,0,0,0,0,0,0,0,62,0,2
"2015-04-01",17,1,15649,0,116,295,0,0,0,0,0,0,0,0,848,0,217
"2015-04-01",27,1,6578,0,61,298,0,0,0,0,0,0,0,0,17,0,19
"2015-04-01",29,1,15011,0,272,438,0,0,0,0,0,0,0,0,110,0,9
"2015-04-01",35,1,17910,0,140,379,0,0,0,0,0,0,0,0,7389,0,585
"2015-04-02",14,1,8066,0,150,91,0,0,0,0,0,0,0,0,487,0,3
"2015-04-07",20,1,14611,0,158,452,0,0,0,0,0,0,0,0,0,0,0
"2015-04-08",28,1,15549,0,220,382,0,0,0,0,0,0,0,0,2642,0,341
"2015-04-08",40,1,18772,0,274,532,0,0,0,0,0,0,0,0,10305,0,528
"2015-04-09",7,1,6335,0,157,63,0,0,0,0,0,0,0,0,60,0,3
"2015-04-09",12,1,14161,0,702,348,0,0,0,0,0,0,0,6,450,0,18
"2015-04-09",20,1,6635,0,111,50,0,0,0,0,0,0,0,0,25,0,4
"2015-04-09",40,1,6882,0,177,58,0,0,0,0,0,0,0,0,64,0,4
"2015-04-14",2,1,9662,0,118,398,0,0,0,0,0,0,0,2,643,0,358
"2015-04-14",20,1,9929,0,125,390,0,0,0,0,0,0,0,1,1251,0,413
"2015-04-15",7,1,17738,0,405,314,0,0,0,0,0,0,0,0,813,0,35
"2015-04-16",14,1,10419,0,214,89,0,0,0,0,0,0,0,0,148,0,20
"2015-04-16",15,1,8141,0,151,18,0,0,0,0,0,0,0,0,493,0,0
"2015-04-16",17,2,21113,0,443,355,0,0,0,0,0,0,0,0,706,0,89
"2015-04-16",26,1,13453,0,276,105,0,0,0,0,0,0,0,0,1989,0,378
"2015-04-18",19,1,23593,0,329,51,0,0,0,0,0,0,0,0,1180,0,0
"2015-04-21",1,1,7675,0,131,43,0,0,0,0,0,0,0,0,562,0,20
"2015-04-21",2,1,1365,0,22,32,0,0,0,0,0,0,0,0,126,0,66
"2015-04-21",10,1,11310,0,323,141,0,0,0,0,0,0,0,0,1139,0,16
