"Date","NB_Accidents","NB_VEH_IMPLIQUES_ACCDN","NB_MORTS","NB_BLESSES_GRAVES","NB_BLESSES_LEGERS","NB_VICTIMES_TOTAL","nb_automobile_camion_leger","nb_camionLourd_tractRoutier","nb_outil_equipement","nb_tous_autobus_minibus","nb_bicyclette","nb_cyclomoteur","nb_motocyclette","nb_taxi","nb_urgence","nb_motoneige","nb_VHR","nb_autres_types","nb_veh_non_precise","NB_DECES_PIETON","NB_BLESSES_PIETON","NB_VICTIMES_PIETON","NB_DECES_MOTO","NB_BLESSES_MOTO","NB_VICTIMES_MOTO","NB_DECES_VELO","NB_BLESSES_VELO","NB_VICTIMES_VELO","SeverityDeadly","SeverityLight Injury","SeverityMaterial High","SeverityMaterial Low","SeveritySevere Injury","as.factor(Accident_Type)31","as.factor(Accident_Type)32","as.factor(Accident_Type)33","as.factor(Accident_Type)34","as.factor(Accident_Type)35","as.factor(Accident_Type)36","as.factor(Accident_Type)37","as.factor(Accident_Type)38","as.factor(Accident_Type)39","as.factor(Accident_Type)40","as.factor(Accident_Type)41","as.factor(Accident_Type)42","as.factor(Accident_Type)43","as.factor(Accident_Type)44","as.factor(Accident_Type)45","as.factor(Accident_Type)46","as.factor(Accident_Type)47","as.factor(Accident_Type)48","as.factor(Accident_Type)49","as.factor(Accident_Type)50","as.factor(Accident_Type)51","as.factor(Accident_Type)52","as.factor(Accident_Type)53","as.factor(Accident_Type)54","as.factor(Accident_Type)55","as.factor(Accident_Type)59","as.factor(Accident_Type)71","as.factor(Accident_Type)72","as.factor(Accident_Type)73","as.factor(Accident_Type)74","as.factor(Accident_Type)75","as.factor(Accident_Type)99","Accident_CategoryFixed Object","Accident_CategoryMoving Object","Accident_CategoryNo Collision","Auth_Speed10","Auth_Speed100","Auth_Speed20","Auth_Speed30","Auth_Speed40","Auth_Speed50","Auth_Speed60","Auth_Speed70","Auth_Speed80","Auth_Speed90","Surface_CondDry","Surface_CondHard snow","Surface_CondIce","Surface_CondMud","Surface_CondOil","Surface_CondSand or gravel","Surface_CondSlush","Surface_CondSnow","Surface_CondWater accumulation","Surface_CondWet","IlluminationDay and clear","IlluminationDay and semi-dark","IlluminationNight and dark","IlluminationNight and lighted","EnvironmentCommercial","EnvironmentForest","EnvironmentIndustrial","EnvironmentPark","EnvironmentResidential","EnvironmentRural","EnvironmentSchool area","WeatherBlack Ice","WeatherClear Sky","WeatherCloudy","WeatherDrizzle","WeatherFoggy","WeatherHeavy Rain","WeatherSnow","WeatherSnowstorms","WeatherStrong Wind","Temp","Rel.Hum","Wind.Spd","Dew.Point.Temp","Stn_Press","Wind.Dir","weekdays","days","cluster_id_0","cluster_id_1","cluster_id_2","cluster_id_3","cluster_id_4","cluster_id_5"
2012-01-31,119,236,0,0,22,22,165,11,3,2,0,0,0,3,3,0,0,2,47,0,2,2,0,0,0,0,0,0,0,16,40,63,0,90,2,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,4,95,2,2,0,0,0,11,44,0,0,0,0,5,3,7,0,0,0,5,68,0,15,48,5,0,46,49,0,0,3,51,0,6,0,19,16,2,0,1,57,6,0,-926.7125,9549.75,1100.75,-1266.35833333333,12018.5041666667,803.25,0,119,15,17,28,19,14,26
2012-02-01,115,221,0,0,18,18,144,7,4,1,0,0,0,6,2,0,0,2,55,0,3,3,0,0,0,0,0,0,0,13,44,58,0,87,3,0,0,0,0,0,0,0,3,0,2,2,0,0,0,0,1,2,0,0,3,1,0,0,2,0,0,0,0,1,0,16,90,1,0,0,0,0,13,45,2,0,0,1,3,4,15,0,0,0,10,45,0,20,49,12,0,34,46,0,4,0,55,0,1,11,21,28,14,0,1,19,1,0,-575,10460.2083333333,981.923076923077,-718.75,11515.525,247.692307692308,0,230,13,12,28,18,21,23
2012-02-02,108,217,1,2,15,18,149,10,3,2,1,0,0,3,1,0,0,0,48,0,5,5,0,0,0,0,0,0,1,12,28,66,1,92,8,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,101,0,2,0,0,2,11,40,0,0,0,0,10,5,5,0,0,0,10,31,0,33,53,3,0,41,43,0,1,2,49,0,5,0,63,26,1,0,0,4,0,0,-770.4,8167.5,687.610714285714,-1159.65,10950.93,2005.13942307692,0,324,12,5,25,23,19,24
2012-02-03,113,234,0,0,11,11,159,9,5,1,1,0,0,1,4,0,0,1,53,0,3,3,0,0,0,0,0,0,0,9,46,58,0,91,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,97,1,1,0,0,1,12,43,0,0,0,0,7,2,6,0,0,0,4,30,0,39,62,8,1,25,45,0,6,1,50,0,0,0,48,26,1,1,0,14,0,0,-634.683333333333,9035.29166666667,527.333333333333,-964.7375,11513.57,2373,0,452,13,7,30,19,15,29
2012-02-04,86,172,0,0,13,13,125,5,1,3,0,0,0,2,2,0,0,0,34,0,2,2,0,0,0,0,0,0,0,12,33,41,0,75,2,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,78,2,0,0,0,6,14,23,1,0,0,0,19,3,3,0,0,0,1,18,0,25,36,1,0,36,34,0,2,1,36,0,3,0,66,7,0,0,0,1,0,0,-566.883333333333,5898.16666666667,516,-984.341666666667,8741.07583333333,2755.58333333333,86,430,9,3,22,16,12,24
2012-02-05,54,108,0,0,7,7,80,0,0,0,0,0,0,0,0,0,0,0,28,0,2,2,0,0,0,0,0,0,0,7,26,21,0,39,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,43,0,1,0,0,1,6,17,0,0,0,0,18,3,3,0,0,0,2,9,0,11,21,0,0,27,22,0,1,0,29,0,0,0,32,12,0,0,0,1,0,0,-381.6,3917.25,348.75,-605.25,5464.305,1129.5,54,324,6,5,13,11,7,12
2012-02-06,83,163,0,0,15,15,105,6,2,2,2,0,0,2,1,0,0,1,42,0,1,1,0,0,0,0,1,1,0,10,31,42,0,65,1,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,68,1,0,0,0,0,10,28,2,0,0,0,18,2,2,0,0,0,1,6,0,43,49,3,0,17,45,0,2,1,28,0,2,0,40,33,0,0,0,0,0,0,146.2875,5893,567.166666666667,-245.8875,8314.49041666667,1753.375,0,0,13,3,24,11,12,20
2012-02-07,81,164,0,0,12,12,110,10,0,3,1,0,0,3,4,0,0,0,33,0,2,2,0,0,0,0,1,1,0,10,37,34,0,60,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,2,63,3,2,0,0,3,11,30,2,0,0,0,47,2,6,0,0,0,2,3,0,10,49,1,0,20,37,0,8,1,31,1,1,0,67,4,0,0,0,0,0,0,-344.925,4171.5,637.875,-1057.05,8193.25125,1684.125,0,81,8,6,22,20,7,18
2012-02-08,82,162,0,0,11,11,112,11,0,2,0,0,0,2,0,0,0,1,34,0,4,4,0,0,0,0,0,0,0,11,34,37,0,67,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,73,0,0,0,0,3,10,34,0,0,0,0,49,3,6,0,0,0,1,2,0,11,49,2,0,18,34,0,2,1,35,0,3,0,65,6,0,0,0,0,0,0,-497.808333333333,4212.75,591.083333333333,-1212.575,8305.13083333333,1807.41666666667,0,164,12,3,21,12,7,27
2012-02-09,91,174,0,0,28,28,130,5,0,4,4,0,0,3,2,0,0,0,26,0,8,8,0,0,0,0,1,1,0,24,26,41,0,69,9,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,82,0,0,0,0,1,8,40,0,0,0,0,54,3,4,0,0,0,2,1,0,16,63,5,1,16,56,0,0,1,31,0,1,0,80,3,0,0,0,0,0,0,-74.3166666666667,6009.79166666667,614.25,-591.120833333333,9162.44875,1948.91666666667,0,273,6,9,25,18,17,16
2012-02-10,85,166,0,0,18,18,108,4,0,4,0,0,0,0,7,0,0,0,43,0,3,3,0,0,0,0,0,0,0,14,31,40,0,68,4,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,73,1,1,0,0,3,11,29,0,0,0,0,44,4,6,0,0,1,0,5,0,13,46,4,0,24,43,0,3,0,31,0,1,0,51,19,1,0,0,2,0,0,23.7291666666667,5840.20833333333,655.208333333333,-412.604166666667,8547.3875,1767.29166666667,0,340,15,4,19,17,10,20
2012-02-11,90,182,0,0,15,15,133,4,0,2,0,0,0,3,2,0,0,0,38,0,1,1,0,0,0,0,0,0,0,11,37,42,0,67,3,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,8,70,2,2,0,0,1,14,32,0,2,0,0,32,5,5,0,0,0,2,20,0,17,28,5,2,46,41,0,2,1,41,1,1,0,52,14,0,0,0,13,0,0,-1041.75,6116.25,926.25,-1473.375,9036.075,840,90,450,6,10,33,12,12,17
2012-02-12,61,121,0,0,6,6,87,1,1,1,0,0,0,1,2,0,0,0,28,0,1,1,0,0,0,0,0,0,0,4,29,28,0,44,4,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,48,0,0,0,0,0,5,28,0,0,0,0,31,1,5,0,0,0,0,4,0,9,24,1,0,22,25,0,1,0,29,0,0,0,42,9,0,0,0,0,0,0,-845.104166666667,3238.08333333333,462.583333333333,-1308.19583333333,6107.52333333333,1685.125,61,366,11,2,16,12,8,12
2012-02-13,82,168,0,0,11,11,110,6,0,2,0,0,0,2,3,0,0,0,45,0,3,3,0,0,0,0,0,0,0,10,29,43,0,65,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,68,0,1,0,1,0,14,25,0,0,0,0,53,3,7,0,0,0,0,2,0,3,41,3,2,23,36,0,2,1,31,0,3,0,49,17,0,0,0,1,0,0,-595.183333333333,4554.41666666667,464.666666666667,-1217.35833333333,8207.51666666666,1465.75,0,0,9,5,26,10,13,19
2012-02-14,83,163,0,1,10,11,116,9,0,2,0,0,0,2,1,0,0,1,32,0,1,1,0,0,0,0,0,0,0,9,32,41,1,60,1,1,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,7,63,1,0,1,0,2,10,33,3,0,0,0,52,1,5,0,0,0,1,3,0,7,48,4,1,14,42,0,3,0,27,0,3,0,56,13,0,0,0,0,0,0,-378.341666666667,5339.66666666667,435.75,-858.704166666667,8351.18333333333,1289.95833333333,0,83,13,1,14,16,13,26
2012-02-15,75,153,0,0,14,14,108,10,1,2,0,0,0,3,3,0,0,0,26,0,3,3,0,0,0,0,0,0,0,12,28,35,0,61,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,4,64,1,1,0,0,1,12,26,0,0,0,0,12,1,1,0,0,0,0,9,0,41,35,9,2,17,29,0,6,0,31,0,1,1,19,15,14,2,0,6,0,0,95.9375,6028.125,250,-137.8125,7591.09375,1753.125,0,150,6,4,23,10,15,17
2012-02-16,71,143,0,0,8,8,104,4,0,1,0,0,0,5,2,0,0,0,27,0,5,5,0,0,0,0,0,0,0,8,36,27,0,59,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,65,0,0,0,0,2,15,28,0,0,0,0,22,0,3,0,0,0,1,2,0,31,36,2,1,23,28,0,1,1,33,0,2,0,33,18,7,0,0,0,0,0,200.870833333333,5401.91666666667,426,-80.4666666666667,7179.81583333333,1467.33333333333,0,213,5,5,17,18,7,19
2012-02-17,86,161,0,2,11,13,110,6,1,0,0,0,0,6,3,0,0,0,35,0,3,3,0,0,0,0,0,0,0,10,28,46,2,65,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,2,0,0,0,1,1,0,10,68,2,1,0,0,0,6,31,0,0,0,0,43,0,5,0,0,0,0,2,0,20,37,8,0,28,46,0,2,0,33,0,0,0,36,29,2,0,0,1,0,0,208.55,6367.58333333333,584.083333333333,-164.475,8617.27166666667,1727.16666666667,0,344,6,15,20,11,12,22
2012-02-18,67,134,0,1,11,12,98,0,0,0,0,0,0,3,1,0,0,1,31,0,2,2,0,0,0,0,0,0,0,8,20,38,1,56,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,59,0,0,0,0,1,9,22,0,0,0,0,47,1,3,0,0,0,0,1,0,6,31,2,0,24,30,0,1,1,31,0,0,0,47,9,1,0,0,0,0,0,18.9833333333333,4254.5,427.125,-395.579166666667,6726.77208333333,1554.95833333333,67,335,6,9,16,11,5,20
2012-02-19,50,100,0,0,6,6,70,0,0,0,0,0,0,2,0,0,0,0,28,0,1,1,0,0,0,0,0,0,0,5,15,30,0,42,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,43,0,2,0,0,1,2,15,0,1,0,0,33,0,3,0,0,0,0,0,0,2,19,1,0,19,26,0,1,0,16,0,2,0,34,4,0,0,0,0,0,0,-201.041666666667,3158.33333333333,256.25,-502.083333333333,5051.41666666667,1356.25,50,300,5,7,10,12,7,9
2012-02-20,57,116,0,1,7,8,79,2,2,1,0,0,0,3,2,0,0,0,27,0,3,3,0,0,0,0,0,0,0,7,15,34,1,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,50,0,0,0,0,0,11,18,1,0,0,0,43,0,1,0,0,0,0,2,0,2,29,2,1,15,20,0,2,0,31,0,0,0,40,7,0,0,0,1,0,0,-307.8,3450.875,361,-677.825,5786.26,1444,0,0,6,5,19,9,11,7
2012-02-21,77,150,1,1,16,18,103,9,1,2,0,0,0,0,4,0,0,0,31,1,4,5,0,0,0,0,0,0,1,11,27,38,0,60,4,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,5,66,1,0,0,1,3,12,25,0,1,0,0,56,1,2,0,0,0,0,2,0,8,48,2,1,16,33,0,2,0,32,0,2,0,52,14,0,0,0,1,0,0,-26.3083333333333,4793.25,526.166666666667,-536.754166666667,7770.87208333333,1633.04166666667,0,77,5,7,22,15,10,18
2012-02-22,90,172,0,0,23,23,127,7,0,1,1,0,0,1,2,0,0,1,32,0,11,11,0,0,0,0,1,1,0,20,31,39,0,69,11,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,81,0,1,0,1,2,5,49,1,0,0,0,33,1,0,0,0,0,0,2,0,45,55,5,1,23,52,0,4,0,25,0,5,0,40,26,17,0,0,1,0,0,286.5,7143.75,678.75,-15.375,8919.6,1830,0,180,9,5,27,14,9,26
2012-02-23,88,171,1,0,11,12,123,5,2,0,0,0,0,1,5,0,0,1,34,1,4,5,0,0,0,0,0,0,1,7,29,51,0,74,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,78,0,1,0,0,2,9,39,0,0,0,0,42,0,12,0,0,0,0,3,0,19,58,3,0,17,38,0,4,0,38,0,1,0,57,17,1,0,0,1,0,0,154,6812.66666666667,432.666666666667,-164.266666666667,8722.23,2090,0,264,11,2,26,14,15,20
2012-02-24,157,310,0,1,25,26,228,13,4,4,0,0,0,4,3,0,0,1,53,0,2,2,0,0,0,0,0,0,0,20,62,74,1,119,2,0,0,0,0,0,0,1,6,0,3,0,0,0,0,0,0,1,2,0,1,0,0,0,2,0,0,0,1,0,3,15,122,4,0,0,1,3,30,60,1,0,0,0,24,2,2,0,0,0,4,104,1,12,43,17,6,74,62,0,6,0,76,0,3,0,21,22,1,0,0,70,29,0,5.23333333333333,12913.25,830.791666666667,-426.516666666667,15590.6233333333,2600.73913043478,0,628,18,24,35,28,22,30
2012-02-25,107,211,0,0,20,20,144,4,11,4,0,0,0,2,5,0,0,0,41,0,2,2,0,0,0,0,0,0,0,13,44,50,0,88,2,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,1,10,90,1,1,0,0,2,15,36,0,0,0,0,3,2,7,0,0,0,7,63,0,14,52,5,2,37,44,0,0,0,58,0,0,0,27,11,0,0,0,56,2,0,-234.508333333333,9001.375,539.458333333333,-489.079166666667,10538.29625,2551.95,107,535,10,13,24,20,13,27
2012-02-26,83,162,0,1,8,9,97,4,2,3,0,0,0,1,3,0,0,1,51,0,1,1,0,0,0,0,0,0,0,7,26,49,1,61,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,2,6,63,2,0,0,0,1,11,25,0,1,0,0,20,5,5,0,0,0,2,30,0,10,28,8,3,27,32,0,5,0,42,0,3,0,53,8,0,1,0,8,0,0,-734.895833333333,4654.91666666667,511.833333333333,-1342.525,8439.05958333333,2133.79166666667,83,498,8,7,20,11,15,22
2012-02-27,125,244,0,0,10,10,160,12,7,3,1,0,0,3,6,0,0,0,52,0,1,1,0,0,0,0,0,0,0,8,51,66,0,108,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,2,0,0,1,0,0,0,1,0,1,0,0,0,1,8,109,2,0,0,0,6,12,52,0,0,0,0,21,1,10,0,0,0,2,49,0,20,66,3,0,35,46,0,4,0,57,0,4,0,55,22,0,0,0,23,0,0,-952.604166666667,8885.41666666667,921.875,-1509.375,12673.4895833333,1054.34782608696,0,0,13,12,32,30,13,25
2012-02-28,106,209,0,2,6,8,138,10,0,3,0,0,0,3,4,0,0,0,51,0,3,3,0,0,0,0,0,0,0,4,45,55,2,91,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,96,1,0,0,0,1,11,44,0,0,0,0,23,4,2,0,0,0,2,28,0,36,66,7,1,21,50,0,7,1,41,0,2,0,71,15,0,0,0,7,0,0,-617.45,7225.66666666667,631.583333333333,-1156.28333333333,10796.9833333333,2424.75,0,106,12,8,24,18,19,25
2012-02-29,75,154,0,1,8,9,107,10,1,3,2,0,0,2,5,0,0,1,23,0,2,2,0,0,0,0,2,2,0,8,25,41,1,63,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,69,1,0,0,1,0,8,32,0,1,0,0,33,3,1,0,0,0,2,9,1,14,48,5,0,16,34,0,2,0,32,1,4,0,47,13,0,0,0,4,0,0,-460.3125,4925,484.375,-874.375,7617.46875,734.375,0,150,8,6,24,12,7,18
2012-03-01,128,256,0,0,28,28,179,8,10,3,0,0,0,8,3,0,0,0,45,0,9,9,0,0,0,0,0,0,0,21,62,45,0,98,7,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,8,105,3,1,0,0,5,22,47,1,0,0,0,1,0,2,0,0,0,1,104,0,1,63,11,0,38,42,0,5,0,64,0,4,0,11,5,0,0,0,80,13,0,-589.333333333333,11370.6666666667,1002.66666666667,-789.866666666667,12847.8933333333,501.333333333333,0,384,13,10,29,23,18,35
2012-03-02,122,247,0,0,16,16,169,10,4,2,0,0,0,2,2,0,0,1,57,0,2,2,0,0,0,0,0,0,0,12,57,53,0,103,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,1,6,105,1,1,0,0,2,22,40,0,0,0,0,5,2,0,0,0,0,8,62,0,26,65,5,0,33,48,0,4,1,62,0,0,0,36,39,2,0,0,18,0,1,-456.483333333333,10675,798.083333333333,-672.016666666667,12270.5566666667,920.083333333333,0,488,10,13,32,28,17,22
2012-03-03,100,192,0,0,8,8,134,8,2,0,1,0,0,5,4,0,0,0,38,0,1,1,0,0,0,0,1,1,0,7,34,59,0,77,2,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,8,80,0,1,0,0,3,17,40,0,0,0,0,17,0,3,0,0,0,6,33,0,31,40,4,0,40,41,0,2,0,49,0,1,1,43,19,3,0,0,12,2,7,287.916666666667,7195.83333333333,1045.83333333333,-196.666666666667,9866.25,1887.5,100,500,8,8,30,21,14,19
2012-03-04,77,152,0,1,16,17,105,3,1,4,0,0,0,3,3,0,0,1,32,0,5,5,0,0,0,0,0,0,0,11,27,38,1,60,4,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,64,1,4,0,0,0,11,32,1,0,0,0,36,1,7,0,0,0,0,11,0,15,32,4,0,33,38,0,1,0,34,0,0,0,51,16,0,0,0,0,1,0,-394.945833333333,4613.58333333333,458.791666666667,-905.7125,7656.17416666667,2002,77,462,6,10,23,17,7,14
2012-03-05,86,171,0,0,15,15,116,7,1,1,0,0,0,4,1,0,0,1,40,0,2,2,0,0,0,0,0,0,0,11,29,46,0,72,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,5,73,1,0,0,0,0,12,38,0,0,0,0,47,3,7,0,0,0,1,6,0,9,48,5,0,19,35,0,3,0,40,0,0,0,64,5,0,0,0,3,0,0,-1066.75833333333,4970.08333333333,555.416666666667,-1643.31666666667,8670.95,2218.08333333333,0,0,13,6,16,17,9,25
2012-03-06,106,211,0,0,14,14,146,9,1,1,1,0,0,1,2,0,0,2,48,0,4,4,0,0,0,0,1,1,0,11,31,64,0,94,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,4,99,0,0,0,0,4,10,39,1,0,0,0,77,3,3,0,0,0,0,6,0,4,62,2,1,27,45,0,3,0,49,0,2,0,86,5,0,0,0,1,0,0,-883.333333333333,5335.33333333333,578.583333333333,-1812.6,10851.75,2438,0,106,9,5,25,22,21,24
2012-03-07,98,190,0,0,12,12,126,7,0,0,0,0,0,1,6,0,0,2,48,0,1,1,0,0,0,0,0,0,0,9,26,63,0,75,4,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,9,79,0,1,0,0,1,10,31,0,0,0,0,62,2,2,0,0,0,1,3,0,10,58,2,1,17,47,0,2,0,35,0,1,0,70,8,0,0,0,0,0,0,361.783333333333,5059.25,624.75,-535.325,9925.0725,1698.66666666667,0,196,7,10,23,15,12,31
2012-03-08,94,179,1,1,17,19,131,9,2,1,0,0,0,0,2,0,0,0,34,1,7,8,0,0,0,0,0,0,1,14,24,54,1,70,8,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,2,5,80,3,0,0,0,1,19,28,0,0,0,0,33,0,0,0,0,0,0,4,0,45,42,10,1,29,40,0,4,1,40,0,2,0,28,23,25,0,0,2,1,1,804.875,6223.58333333333,830.333333333333,228.341666666667,9383.86333333333,1891.75,0,282,12,8,30,14,7,23
2012-03-09,90,179,0,0,10,10,127,5,1,0,0,0,0,3,6,0,0,0,37,0,3,3,0,0,0,0,0,0,0,8,34,48,0,73,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,1,8,76,1,0,0,0,2,17,30,0,0,0,0,52,0,4,0,0,0,2,3,0,13,41,0,1,33,44,0,4,0,35,0,0,1,54,9,6,1,0,4,0,0,-199.125,5816.25,528.75,-727.875,9075.4875,2133.75,0,360,8,9,27,21,14,11
2012-03-10,66,129,0,0,7,7,95,1,0,0,0,0,0,0,0,0,0,0,33,0,2,2,0,0,0,0,0,0,0,6,29,31,0,56,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5,58,0,1,0,0,3,11,21,1,0,0,0,49,0,2,0,0,0,0,1,0,4,28,2,2,23,30,0,2,1,26,0,1,0,52,4,1,0,0,0,0,0,-245.85,3698.75,561,-744.425,6740.2225,1042.25,66,330,5,8,20,6,7,20
2012-03-11,55,104,0,0,13,13,71,0,0,2,0,0,0,4,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,9,14,32,0,39,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,5,39,2,0,0,0,4,6,14,0,0,0,0,44,1,0,0,0,0,0,0,0,1,34,2,0,10,21,0,1,3,24,0,1,0,44,0,0,0,0,0,0,0,238.333333333333,3137.29166666667,320.833333333333,-204.645833333333,5580.36875,1134.375,55,330,5,5,14,7,10,14
2012-03-12,85,169,0,0,14,14,109,8,1,3,1,0,0,0,1,0,0,2,44,0,1,1,0,0,0,0,1,1,0,10,33,42,0,60,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,6,62,1,1,0,0,3,8,24,1,0,0,0,59,0,0,0,0,0,0,3,0,6,48,1,0,19,42,0,3,1,25,0,2,0,59,8,1,0,0,1,0,0,682.125,4930,538.333333333333,13.8125,8611.35,1456.08695652174,0,0,8,9,26,12,13,17
2012-03-13,86,163,0,0,16,16,113,5,0,0,1,0,0,6,1,0,0,1,36,0,5,5,0,0,0,0,1,1,0,13,28,45,0,71,5,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,77,0,0,0,0,3,6,25,0,0,0,0,29,0,0,0,0,1,0,0,1,41,52,5,0,15,47,0,0,0,28,0,1,0,23,24,23,0,2,1,0,0,407.783333333333,7141.58333333333,548.25,166.625,8628.66666666666,949.583333333333,0,86,7,9,30,16,8,16
2012-03-14,66,123,0,0,11,11,83,4,0,1,1,0,0,0,5,0,0,1,28,0,6,6,0,0,0,0,1,1,0,10,22,34,0,50,7,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,58,0,0,0,0,2,4,23,0,1,0,0,16,1,0,0,0,0,0,1,0,39,39,3,1,14,34,0,1,2,23,0,2,0,21,15,11,5,0,6,0,0,41.525,6212.25,448.25,-12.375,6677.3575,343.75,0,132,4,9,18,11,11,13
2012-03-15,78,153,0,0,7,7,105,2,0,1,0,0,0,3,4,0,0,0,38,0,0,0,0,0,0,0,0,0,0,5,25,48,0,67,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,5,67,0,2,0,0,1,11,27,0,0,0,0,51,0,0,0,0,0,0,0,0,12,50,2,1,14,34,0,1,0,31,0,3,0,28,32,5,0,0,0,0,0,72.475,6678.75,731.25,-96.525,7933.575,221,0,234,7,6,25,15,9,16
