"Date","SeverityDeadly","SeverityLight.Injury","SeverityMaterial.High","SeverityMaterial.Low","SeveritySevere.Injury","Accident_CategoryFixed.Object","Accident_CategoryMoving.Object","Accident_CategoryNo.Collision","Auth_Speed10","Auth_Speed100","Auth_Speed20","Auth_Speed30","Auth_Speed40","Auth_Speed50","Auth_Speed60","Auth_Speed70","Auth_Speed80","Auth_Speed90","Surface_CondDry","Surface_CondHard.snow","Surface_CondIce","Surface_CondMud","Surface_CondOil","Surface_CondSand.or.gravel","Surface_CondSlush","Surface_CondSnow","Surface_CondWater.accumulation","Surface_CondWet","IlluminationDay.and.clear","IlluminationDay.and.semi.dark","IlluminationNight.and.dark","IlluminationNight.and.lighted","EnvironmentCommercial","EnvironmentForest","EnvironmentIndustrial","EnvironmentPark","EnvironmentResidential","EnvironmentRural","EnvironmentSchool.area","WeatherBlack.Ice","WeatherClear.Sky","WeatherCloudy","WeatherDrizzle","WeatherFoggy","WeatherHeavy.Rain","WeatherSnow","WeatherSnowstorms","WeatherStrong.Wind","Temp","Rel.Hum","Wind.Spd","Dew.Point.Temp","Stn_Press","Wind.Dir","weekdays","days"
2019-10-03,0,7,2,6,0,0,12,1,0,0,0,4,3,4,0,0,0,0,9,0,0,0,0,0,0,0,0,3,8,1,0,3,3,0,4,0,5,0,1,0,8,3,2,0,0,0,0,0,6.85,67.4166666666667,5.58333333333333,1.02083333333333,101.15875,7.19047619047619,0,3
2019-10-04,0,8,6,6,0,1,17,1,0,0,0,0,3,12,0,0,0,0,16,0,0,0,0,0,0,0,0,4,13,0,0,7,13,0,0,0,6,0,1,0,15,1,4,0,0,0,0,0,7.34166666666667,67.9166666666667,4.625,1.39583333333333,101.337083333333,11.05,0,4
2019-10-05,0,2,11,8,0,1,18,0,0,0,0,0,3,12,0,0,0,0,20,0,0,0,0,0,0,0,0,0,10,1,0,10,11,0,0,0,9,0,0,0,21,0,0,0,0,0,0,0,8.475,61.6666666666667,2.54166666666667,1.40416666666667,102.047916666667,24.0769230769231,1,5
2019-10-06,0,3,2,4,0,0,9,0,0,0,0,0,3,4,0,0,0,0,8,0,0,0,0,0,0,0,0,1,6,1,0,2,4,0,0,0,5,0,0,0,5,3,1,0,0,0,0,0,11.675,75.8333333333333,4.45833333333333,7.48333333333333,101.040833333333,19.2777777777778,1,6
2019-10-07,0,5,4,5,1,0,13,0,0,0,0,3,1,8,0,0,0,0,9,0,0,0,0,0,0,0,0,5,12,0,0,2,6,0,0,0,8,0,0,0,5,5,4,0,0,0,0,0,13.75,88.9583333333333,4.83333333333333,11.95,100.837083333333,18.6666666666667,0,0
2019-10-08,0,1,7,7,1,1,15,0,1,0,0,0,4,6,0,0,0,0,15,0,0,0,0,0,0,0,0,0,14,0,0,2,6,0,0,1,6,0,3,0,15,0,0,0,0,0,0,0,12.3166666666667,65,3.75,5.6625,101.64375,27.05,0,1
2019-10-09,0,5,10,6,0,0,20,0,0,0,0,2,2,6,1,0,0,0,21,0,0,0,0,0,0,0,0,0,19,0,0,2,7,0,2,0,11,0,1,0,21,0,0,0,0,0,0,0,11.1833333333333,70.75,5.66666666666667,5.7375,102.073333333333,16.8636363636364,0,2
2019-10-10,0,3,7,1,1,0,11,0,0,0,0,2,1,4,0,1,0,0,12,0,0,0,0,0,0,0,0,0,7,3,0,2,6,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,12.2083333333333,63.9583333333333,7.08333333333333,5.15416666666667,102.020833333333,12.2,0,3
2019-10-11,0,12,6,7,1,0,21,2,0,0,0,2,4,14,0,0,0,0,23,0,0,1,0,0,0,0,0,1,16,4,0,6,13,0,1,0,10,0,2,0,26,0,0,0,0,0,0,0,12.5541666666667,57.7916666666667,8.29166666666667,3.8875,101.671666666667,3.39130434782609,0,4
2019-10-12,0,3,5,2,0,1,9,0,0,0,0,2,1,3,0,0,0,0,7,0,0,0,0,0,0,0,0,3,6,1,0,3,4,0,0,1,5,0,0,0,6,1,3,0,0,0,0,0,12.5291666666667,68.25,5.125,6.50833333333333,100.634166666667,14.2727272727273,1,5
2019-10-13,0,4,2,1,0,1,6,0,0,0,0,0,1,5,0,0,0,0,6,0,0,0,0,0,0,0,0,1,4,1,0,1,3,0,0,0,4,0,0,0,6,1,0,0,0,0,0,0,11.4125,63.9166666666667,3.66666666666667,4.29583333333333,100.720416666667,19.2777777777778,1,6
2019-10-14,0,4,1,2,0,2,4,0,0,0,0,2,1,2,0,0,0,0,4,0,0,0,0,0,0,0,0,2,3,0,0,3,5,0,0,0,1,0,0,0,3,2,1,0,0,0,0,0,10.8875,64.8333333333333,4.29166666666667,4.50833333333333,100.391666666667,21.4090909090909,0,0
2019-10-15,0,3,4,7,0,1,12,0,0,0,0,1,2,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,12,0,0,2,8,0,0,0,6,0,0,0,13,1,0,0,0,0,0,0,9.14583333333333,61.7916666666667,3.625,1.93333333333333,100.8875,22.2608695652174,0,1
2019-10-16,0,7,5,2,0,1,12,1,0,0,0,2,2,8,0,0,0,0,11,0,0,0,0,0,0,0,0,3,10,1,0,3,10,0,1,0,3,0,0,0,6,5,3,0,0,0,0,0,11.604347826087,62,4.65217391304348,4.36521739130435,99.9704347826087,16.35,0,2
2019-10-17,0,4,4,7,1,0,15,1,0,0,0,6,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,14,9,2,0,4,7,0,0,0,7,0,2,0,3,3,10,0,0,0,0,0,7.5125,91.5833333333333,12.0416666666667,6.21666666666667,98.3691666666667,9.29166666666667,0,3
2019-10-18,0,3,10,4,1,0,17,1,1,0,0,3,1,8,0,0,0,0,16,0,0,0,0,0,0,0,0,0,12,0,0,4,8,0,1,0,6,0,1,0,7,9,0,0,0,0,0,0,7.95416666666667,73.3333333333333,2.95833333333333,3.43333333333333,99.8875,20.3333333333333,0,4
2019-10-19,0,6,6,2,0,0,13,1,0,0,0,0,4,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,9,1,0,4,8,0,1,0,5,0,0,0,14,0,0,0,0,0,0,0,6.52083333333333,64.1666666666667,5.75,0.0291666666666666,100.798333333333,28.0416666666667,1,5
2019-10-20,0,1,5,4,0,0,10,0,0,0,0,0,1,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,4,6,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,7.14166666666667,77.2083333333333,2.95833333333333,3.2625,100.74375,15.3181818181818,1,6
2019-10-21,0,2,6,5,0,0,12,0,0,0,0,0,1,7,0,0,0,0,12,0,0,0,0,0,0,0,0,1,9,0,0,4,7,0,1,0,5,0,0,0,13,0,0,0,0,0,0,0,10.0958333333333,71.1666666666667,2.58333333333333,4.7125,101.12625,17.6111111111111,0,0
2019-10-22,0,2,7,5,0,0,13,0,0,0,0,1,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,5,6,2,0,6,7,0,0,0,6,0,0,0,9,1,4,0,0,0,0,0,12.2708333333333,71.0833333333333,5,7.03333333333333,100.520833333333,17.4761904761905,0,1
2019-10-23,0,7,6,11,0,0,24,0,1,0,0,5,3,6,0,0,0,0,17,0,0,0,0,0,0,0,0,6,20,1,0,3,11,0,1,1,11,0,0,0,18,2,3,0,0,0,0,0,12.3583333333333,71.2916666666667,5.66666666666667,6.84583333333333,100.174583333333,20.2916666666667,0,2
2019-10-24,0,2,4,10,0,0,15,0,0,0,0,0,1,4,0,0,0,0,12,0,0,0,0,0,0,0,0,3,8,2,0,5,9,0,0,0,6,0,0,0,10,5,0,0,0,0,0,0,10.7166666666667,67.7916666666667,5.20833333333333,4.9625,101.010416666667,19.0416666666667,0,3
2019-10-25,0,8,8,5,0,1,19,0,0,0,0,1,1,7,0,0,0,0,20,0,0,0,0,0,0,0,0,0,11,0,0,9,11,0,0,0,9,0,0,0,16,4,0,0,0,0,0,0,7.46666666666667,78.4583333333333,2.58333333333333,3.89166666666667,101.539583333333,22.3157894736842,0,4
2019-10-26,0,2,5,4,0,0,11,0,0,0,0,1,5,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,1,0,4,4,0,0,1,5,0,0,0,10,0,0,0,0,0,0,0,8.06666666666667,56.3333333333333,3.66666666666667,-0.725,101.498333333333,16.85,1,5
2019-10-27,0,4,4,1,0,1,7,1,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,8,4,2,0,3,3,0,1,0,5,0,0,0,0,1,4,0,3,0,0,0,7.50833333333333,83.1666666666667,5.58333333333333,4.52083333333333,100.499166666667,16.9583333333333,1,6
2019-10-28,0,4,2,9,0,1,14,0,0,0,0,2,2,3,0,0,0,0,11,0,0,0,0,0,0,0,0,4,12,1,0,2,6,0,1,0,7,0,1,0,6,8,1,0,0,0,0,0,10.5708333333333,90,2.375,8.93333333333333,101.03875,17.625,0,0
2019-10-29,0,3,10,5,0,1,16,0,0,0,0,2,2,11,0,0,0,0,16,0,0,0,0,0,0,0,0,2,11,4,0,3,12,0,0,0,6,0,0,0,13,4,0,1,0,0,0,0,12.725,78.75,6.91666666666667,9.025,101.245,19.4583333333333,0,1
2019-10-30,0,4,2,4,0,1,8,1,0,0,0,1,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,2,0,2,6,0,1,0,3,0,0,0,5,4,0,0,0,0,0,0,13.125,79.625,4.45833333333333,9.67083333333333,101.313333333333,15.5555555555556,0,2
2019-10-31,0,6,4,7,0,3,14,0,0,0,0,0,1,6,0,0,0,0,3,0,0,0,0,0,0,0,0,13,8,2,0,7,9,0,0,0,8,0,0,0,3,1,9,0,3,0,0,0,11.6916666666667,96.125,5.41666666666667,11.0958333333333,99.58,4.47368421052632,0,3
2019-11-01,1,7,6,4,0,2,15,0,0,0,0,4,3,5,0,0,0,0,11,0,0,0,0,0,0,0,0,6,9,2,0,6,7,0,0,0,9,0,1,0,7,2,3,0,1,0,0,4,5.34583333333333,67.375,7,-0.370833333333333,99.7595833333333,19.952380952381,0,4
2019-11-02,0,9,8,6,1,2,22,0,0,0,0,0,4,14,1,0,0,0,22,0,0,0,0,0,0,0,0,2,14,0,1,9,9,0,0,0,15,0,0,0,19,3,2,0,0,0,0,0,3.60833333333333,62.625,3.5,-2.8875,101.091666666667,18.7272727272727,1,5
2019-11-03,0,0,6,4,0,1,9,0,0,0,0,0,0,5,0,0,0,1,6,0,0,0,0,0,0,0,0,4,5,2,0,3,1,0,0,0,9,0,0,0,6,2,2,0,0,0,0,0,5.08333333333333,75.1666666666667,4.5,0.979166666666667,100.604583333333,22.4347826086956,1,6
2019-11-04,0,3,4,5,0,0,11,1,0,0,0,3,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,3,8,0,0,4,4,0,0,0,7,0,1,0,4,5,2,0,0,0,0,0,5.37083333333333,64.4583333333333,6.79166666666667,-0.991666666666667,101.27125,20.5,0,0
2019-11-05,0,6,6,5,0,2,15,0,0,0,1,0,2,9,0,0,0,0,3,0,0,0,0,0,0,0,0,14,9,2,0,5,8,0,0,0,8,0,0,0,5,2,7,1,1,0,0,0,7.66666666666667,75.5833333333333,6.75,3.45416666666667,100.819583333333,19.7916666666667,0,1
2019-11-06,0,3,3,4,0,1,7,0,0,0,0,0,1,3,1,0,0,0,7,0,0,0,0,0,0,0,0,3,8,0,0,2,6,0,0,0,2,0,1,0,8,1,1,0,0,0,0,0,3.60416666666667,58.4583333333333,4.95833333333333,-4.07083333333333,101.36125,19.1818181818182,0,2
2019-11-07,0,5,7,5,0,3,14,0,0,0,1,1,2,7,0,0,0,0,4,0,0,0,0,0,1,0,0,11,9,2,0,6,7,0,1,1,8,0,0,0,5,6,3,0,0,2,0,0,0.158333333333333,87.2916666666667,3.29166666666667,-1.75416666666667,101.086666666667,25.0625,0,3
2019-11-08,0,3,5,5,0,2,10,0,0,0,0,0,1,6,0,0,0,0,8,0,1,0,0,0,0,0,0,2,5,0,0,7,7,0,1,0,4,0,0,0,5,6,0,0,0,0,0,0,-2.53333333333333,65.6666666666667,6.54166666666667,-8.15,101.136666666667,19.5833333333333,0,4
2019-11-09,0,2,6,6,0,2,12,0,0,0,0,0,1,6,0,0,0,0,12,0,0,0,0,0,0,0,1,1,6,0,0,8,8,0,0,0,6,0,0,0,12,2,0,0,0,0,0,0,-1.125,66.625,6.875,-6.67083333333333,101.084166666667,21.875,1,5
2019-11-10,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2.97083333333333,58.6666666666667,6.91666666666667,-4.37083333333333,100.312916666667,22.5,1,6
2019-11-11,0,8,9,4,0,1,19,0,0,0,0,0,3,10,0,0,0,0,5,1,0,0,0,0,0,8,0,3,8,2,0,8,10,0,1,0,7,0,0,0,8,2,0,0,0,6,2,0,-4.99166666666667,74.4166666666667,9.04166666666667,-9.05416666666667,101.392916666667,4.08333333333333,0,0
2019-11-12,0,3,9,3,0,5,10,0,0,0,0,0,2,8,0,0,0,0,0,1,0,0,0,0,1,10,0,2,9,0,0,5,7,0,0,0,6,0,0,0,2,4,0,0,0,7,1,0,-7.18333333333333,77.5,9.5,-10.5583333333333,100.454583333333,18.5833333333333,0,1
2019-11-13,1,4,7,3,0,1,14,0,0,0,0,1,4,8,0,0,0,0,1,2,2,0,0,0,0,4,0,4,7,2,0,5,7,0,1,0,6,0,0,0,12,2,0,0,0,0,0,0,-9.94166666666667,64.4166666666667,6.875,-15.4375,101.515416666667,23.5833333333333,0,2
2019-11-14,0,5,3,11,0,1,17,1,0,0,0,3,3,9,0,0,0,0,4,2,0,0,0,0,2,4,0,6,10,1,0,7,10,0,1,0,7,0,0,0,5,9,0,0,0,4,0,0,-4.45,73.4166666666667,6.625,-8.50416666666667,101.56,18.4166666666667,0,3
2019-11-15,0,5,7,2,0,0,13,0,0,0,0,0,3,5,0,0,0,0,1,1,0,0,0,0,2,4,0,6,8,1,0,5,5,0,2,0,5,0,2,0,8,1,0,0,0,5,0,0,-0.508333333333333,71.2083333333333,8.83333333333333,-5.21666666666667,100.911666666667,16.8333333333333,0,4
2019-11-16,0,1,4,5,0,1,9,0,0,0,0,0,2,3,0,0,0,0,4,0,0,0,0,0,0,2,0,3,4,2,1,2,4,0,0,0,5,0,0,0,7,2,0,0,0,0,0,0,-8.625,58.8333333333333,5.08333333333333,-15.3625,102.599583333333,26.7083333333333,1,5
2019-11-17,0,4,7,1,0,1,11,0,0,0,0,1,4,3,0,0,0,0,11,0,1,0,0,0,0,0,0,0,9,0,0,3,1,0,1,0,9,0,0,0,11,0,0,0,0,0,0,0,-6.86666666666667,64.6666666666667,5.375,-12.5666666666667,101.999583333333,12.7916666666667,1,6
2019-11-18,0,4,5,4,0,1,12,0,0,0,0,2,2,7,0,0,0,0,9,0,1,0,0,0,0,0,0,2,12,0,0,1,5,0,0,0,7,0,0,0,11,2,0,0,0,0,0,0,-4.25,67.5,8.16666666666667,-9.50416666666667,100.625833333333,12.7916666666667,0,0
2019-11-19,1,6,18,13,0,5,33,0,0,0,0,4,12,11,0,0,0,0,2,1,23,0,0,0,0,0,0,12,28,5,0,4,10,0,0,0,24,0,4,12,8,4,11,0,0,3,0,0,-0.629166666666667,85.8333333333333,6.41666666666667,-2.74166666666667,100.09625,11.875,0,1
2019-11-20,0,4,5,2,0,2,9,0,0,0,0,1,1,7,0,0,0,0,1,0,0,0,0,0,0,1,0,9,6,1,0,4,4,0,1,0,6,0,0,0,3,5,0,0,0,3,0,0,0.741666666666667,85.4166666666667,4.91666666666667,-1.45833333333333,100.785,31.625,0,2
2019-11-21,0,1,10,3,0,0,13,0,0,0,0,2,1,7,0,0,0,0,11,1,0,0,0,0,0,0,0,2,10,3,0,1,5,0,0,0,9,0,0,0,10,4,0,0,0,0,0,0,1.225,72.7916666666667,5.66666666666667,-3.1625,100.96125,23.2083333333333,0,3
2019-11-22,0,2,6,3,0,1,10,0,0,0,0,1,2,5,0,0,0,0,9,0,0,0,0,0,0,0,0,2,7,0,0,4,8,0,1,0,2,0,0,0,7,3,1,0,0,0,0,0,2.10416666666667,76.4583333333333,7.25,-1.825,99.3941666666667,19.75,0,4
2019-11-23,0,2,5,2,0,0,7,1,1,0,0,1,1,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,3,0,0,5,0,3,0,1,0,0,0,5,3,0,0,0,0,0,0,-1.4875,66.6666666666667,5.83333333333333,-6.92916666666667,100.165833333333,18.875,1,5
2019-11-24,0,2,4,4,0,2,7,0,0,0,0,0,1,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,1,0,4,5,0,0,0,4,0,0,0,5,3,0,0,0,0,0,1,0.604166666666667,73.75,6.70833333333333,-3.575,99.135,13.375,1,6
2019-11-25,0,1,2,4,1,0,8,0,0,0,0,1,1,3,0,0,0,0,6,0,0,0,0,0,0,0,0,2,4,1,0,3,4,0,1,0,2,0,0,0,5,3,0,0,0,0,0,0,3.3125,75.5416666666667,4.5,-0.641666666666667,99.5716666666667,21.375,0,0
2019-11-26,0,2,11,4,0,0,15,1,0,0,0,0,2,11,0,0,0,0,16,0,0,0,0,0,0,0,0,0,11,1,0,4,8,0,0,0,8,0,0,0,10,6,0,0,0,0,0,0,6.05833333333333,75.25,4.58333333333333,1.9875,100.25875,20.7916666666667,0,1
2019-11-27,0,5,9,4,0,1,16,1,0,0,0,2,3,7,0,0,0,0,1,0,0,0,0,0,0,0,1,15,3,3,0,11,7,0,0,0,7,0,2,0,0,2,13,0,2,0,0,0,2.92916666666667,86.7083333333333,7.875,0.8875,100.14125,12.5833333333333,0,2
2019-11-28,0,5,5,8,0,2,16,0,1,0,0,1,2,8,0,0,0,0,9,0,3,0,0,1,0,3,0,2,9,1,0,7,8,0,1,0,8,0,1,0,11,3,0,0,0,3,0,0,-0.5375,80.125,9.125,-3.675,100.59125,9.875,0,3
2019-11-29,0,2,8,4,0,3,11,0,0,0,0,2,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,8,1,0,5,7,0,1,0,5,0,1,0,14,0,0,0,0,0,0,0,-3.20833333333333,70.75,7.25,-7.825,101.664166666667,17.2916666666667,0,4
2019-11-30,1,5,5,4,1,1,15,0,0,0,0,0,3,5,0,0,0,0,13,0,0,0,0,0,0,1,0,0,11,0,0,3,6,0,0,0,8,0,0,0,15,0,0,0,0,0,0,0,-7.90833333333333,63.3333333333333,7.95833333333333,-13.7,101.247916666667,16.875,1,5
2019-12-01,0,4,4,3,0,2,9,0,0,0,0,2,2,4,0,0,0,0,9,1,0,0,0,0,0,0,0,1,7,0,0,4,3,0,0,0,6,0,1,0,10,1,0,0,0,0,0,0,-8.8125,72.125,8.5,-12.9291666666667,100.73625,8.16666666666667,1,6
2019-12-02,0,7,5,4,0,1,15,0,0,0,0,1,1,7,0,0,0,0,16,0,0,0,0,0,0,0,0,0,9,5,0,2,10,0,0,0,4,0,2,0,15,1,0,0,0,0,0,0,-4.92916666666667,63.4166666666667,13.375,-10.8375,100.226666666667,1.91666666666667,0,0
2019-12-03,0,3,8,3,0,3,11,0,0,0,0,1,2,9,0,0,0,0,12,1,0,0,0,0,0,0,0,0,11,1,0,1,9,0,1,0,4,0,0,0,12,1,0,0,0,0,0,0,-2.67916666666667,56.5,9.41666666666667,-10.2958333333333,99.4375,14.6666666666667,0,1
2019-12-04,0,3,8,11,0,2,19,0,0,0,0,3,3,9,0,0,0,0,5,0,3,0,0,0,2,5,0,7,12,5,0,5,11,0,0,0,11,0,0,0,9,4,0,0,0,9,0,0,-1.37083333333333,83.0416666666667,4.95833333333333,-3.975,98.7370833333333,22.4583333333333,0,2
2019-12-05,0,5,5,5,0,0,14,0,0,0,0,1,3,5,0,0,0,0,6,0,0,0,0,0,0,4,0,5,7,4,0,4,6,0,2,0,7,0,0,0,6,4,1,0,0,4,0,0,-2.11666666666667,84.4583333333333,5.29166666666667,-4.44166666666667,99.4895833333333,21.5833333333333,0,3
2019-12-06,0,1,2,3,0,0,6,0,0,0,0,2,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,0,0,1,2,0,0,0,3,0,1,0,5,0,0,0,0,1,0,0,-4.77916666666667,75.0833333333333,4.5,-8.52916666666667,100.709583333333,26,0,4
2019-12-07,0,3,3,2,0,1,7,0,0,0,0,0,0,4,0,0,0,0,3,1,0,0,0,0,0,0,0,4,6,0,0,2,4,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,-6.875,70.125,5.29166666666667,-11.4416666666667,101.725833333333,26.5833333333333,1,5
2019-12-08,0,2,8,4,0,1,13,0,0,0,0,1,1,5,0,0,0,0,7,1,2,0,0,0,1,0,0,2,8,0,0,6,6,0,0,0,7,0,0,0,13,0,0,0,0,0,0,0,-4.10416666666667,69.75,8,-8.87916666666667,101.489583333333,19.5,1,6
2019-12-09,0,4,6,5,0,1,13,0,0,0,0,2,1,10,0,0,0,0,2,0,0,0,0,0,1,0,0,10,3,3,1,7,8,0,0,0,5,0,1,0,3,0,9,0,0,1,0,0,3.4125,85.9583333333333,6.66666666666667,1.2625,100.06375,20,0,0
2019-12-10,0,1,2,7,0,0,10,0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,5,2,1,1,4,0,0,0,4,0,0,0,6,2,1,0,0,0,0,0,3.95416666666667,73.2916666666667,7.125,-0.6,99.5379166666667,18.5,0,1
2019-12-11,0,1,7,10,0,1,17,0,0,0,0,0,4,8,0,0,0,0,6,0,3,0,0,0,0,7,0,1,6,4,0,8,9,0,1,1,7,0,0,0,3,3,0,0,0,10,1,0,-6.61666666666667,63.0833333333333,6.875,-12.5833333333333,101.304166666667,22.3333333333333,0,2
2019-12-12,0,3,7,3,0,0,11,0,0,0,0,1,2,6,0,0,0,0,7,1,0,0,0,0,0,1,0,4,10,0,0,3,6,0,1,0,6,0,0,0,13,0,0,0,0,0,0,0,-6.80833333333333,54.6666666666667,6.08333333333333,-14.4416666666667,102.542083333333,22.0416666666667,0,3
2019-12-13,0,8,9,7,0,1,22,0,0,0,0,0,2,16,0,0,0,0,11,0,1,0,0,0,0,0,0,12,11,3,0,10,17,0,0,0,7,0,0,0,13,5,4,0,1,0,0,0,0.666666666666667,68.4583333333333,6.45833333333333,-4.65416666666667,101.585,18.9583333333333,0,4
2019-12-14,0,3,7,2,0,1,9,0,0,0,0,2,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,9,3,0,0,7,5,0,0,0,5,0,0,1,2,1,4,0,2,0,0,0,2.19166666666667,97.7916666666667,10.5416666666667,1.87916666666667,98.90375,10.6666666666667,1,5
2019-12-15,0,2,7,2,0,2,9,0,0,0,0,0,2,5,0,0,0,0,4,0,1,0,0,0,0,0,0,5,5,0,0,5,7,0,1,0,3,0,0,0,5,2,2,0,0,1,0,1,-3.1875,74.7083333333333,8.95833333333333,-7.125,99.0395833333333,21.8333333333333,1,6
2019-12-16,0,4,2,4,0,1,6,1,0,0,0,1,0,3,0,0,0,0,9,0,1,0,0,0,0,0,0,0,5,3,0,2,4,0,0,0,5,0,1,0,10,0,0,0,0,0,0,0,-7.6625,62.25,5.83333333333333,-13.6833333333333,101.33375,21.75,0,0
2019-12-17,0,6,3,2,0,2,9,0,0,0,0,0,1,8,0,0,0,0,5,1,0,0,0,0,0,3,0,2,5,0,0,6,5,0,1,0,5,0,0,0,5,1,0,0,0,5,0,0,-2.77083333333333,76.2916666666667,6,-6.45416666666667,100.437916666667,15.1666666666667,0,1
2019-12-18,0,6,5,3,0,3,11,0,0,0,0,4,0,7,0,0,0,0,0,1,1,0,0,0,2,8,0,2,6,2,0,6,5,0,0,0,9,0,0,0,5,3,0,0,0,6,0,0,-5.46666666666667,83.625,4.75,-7.80833333333333,99.8270833333333,23.625,0,2
2019-12-19,0,4,5,4,0,2,10,1,0,0,0,0,0,10,0,0,0,0,5,0,0,0,0,0,1,1,0,5,8,1,0,4,9,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,-17.3041666666667,67.7916666666667,7.5,-21.8541666666667,101.429583333333,23.4166666666667,0,3
2019-12-20,1,4,7,2,0,1,11,1,0,0,0,1,3,5,0,0,0,0,4,1,1,0,0,0,0,1,0,7,9,0,0,5,6,0,1,0,6,0,0,0,11,3,0,0,0,0,0,0,-13.6708333333333,67.0833333333333,6.79166666666667,-18.5,102.713333333333,24.9583333333333,0,4
2019-12-21,0,3,6,4,0,3,10,0,0,0,0,3,0,6,0,0,0,0,6,2,2,0,0,0,0,0,0,3,4,0,0,9,6,0,0,0,7,0,0,0,12,1,0,0,0,0,0,0,-11.1375,77.25,5,-14.3458333333333,102.494583333333,14.0416666666667,1,5
2019-12-22,0,2,9,4,0,0,15,0,0,0,0,1,4,4,0,0,0,0,4,1,0,0,0,0,0,0,0,9,8,0,0,7,10,0,1,0,4,0,0,0,10,4,0,0,0,0,0,0,-1.8625,77,4.83333333333333,-5.41666666666667,101.129583333333,15.4583333333333,1,6
2019-12-23,0,4,5,8,1,0,16,0,0,0,0,0,1,7,0,0,0,0,8,0,0,0,0,0,1,1,0,6,12,1,0,4,8,0,1,0,8,0,0,0,15,1,0,0,0,0,0,0,3.6,73.9583333333333,7.375,-0.825,100.32875,19.75,0,0
2019-12-24,0,2,1,4,0,0,6,0,0,0,0,1,2,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,-1.89583333333333,60.75,6.66666666666667,-8.525,101.413333333333,19.625,0,1
2019-12-25,0,2,2,0,0,1,3,0,0,0,0,0,1,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,0,2,0,0,0,4,0,0,0,0,0,0,0,-4.75833333333333,69.125,8.75,-9.575,101.449166666667,4.375,0,2
2019-12-26,0,1,8,3,0,0,12,0,0,0,0,2,0,3,0,0,0,0,7,1,1,1,0,0,0,0,0,2,5,1,0,6,5,0,0,0,7,0,0,0,5,5,0,0,0,2,0,0,-6.61666666666667,72.9166666666667,10.9583333333333,-10.6958333333333,101.877916666667,2.04166666666667,0,3
2019-12-27,0,4,11,7,0,4,18,0,0,0,0,4,2,5,0,0,0,0,0,0,21,0,0,0,1,0,0,0,15,3,0,4,6,0,0,0,16,0,0,9,3,1,8,0,0,1,0,0,-0.0916666666666667,90.5833333333333,5.04166666666667,-1.4875,100.756666666667,11.7826086956522,0,4
2019-12-28,0,5,0,0,0,0,5,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,4,5,0,0,0,1,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,2.425,74.5,6.83333333333333,-1.7375,101.075416666667,19.6666666666667,1,5
2019-12-29,0,3,2,2,0,0,7,0,0,0,0,0,0,5,0,0,0,0,4,0,1,0,0,0,0,0,0,2,4,0,0,3,6,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,-0.716666666666667,68,6.83333333333333,-5.90416666666667,101.41125,13.75,1,6
2019-12-30,0,2,6,2,0,1,9,0,0,0,0,1,1,3,0,0,0,0,0,1,2,0,0,0,0,7,0,0,5,2,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,10,0,0,-2.53333333333333,81.7083333333333,8.91666666666667,-5.37083333333333,100.587083333333,6.58333333333333,0,0
2019-12-31,0,3,9,3,0,0,15,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,2,10,0,3,9,1,0,5,6,0,0,0,9,0,0,0,5,1,0,0,0,9,0,0,-0.366666666666667,94.9166666666667,4.875,-1.07916666666667,99.4395833333334,9.875,0,1
