nid,url,titre,id-camera,id-arrondissement,arrondissement,description,latitude,longitude,axe-routier-nord-sud,axe-routier-est-ouest,url-image-en-direct,url-video-en-direct,url-image-direction-nord,url-image-direction-est,url-image-direction-sud,url-image-direction-ouest
"660","https://ville.montreal.qc.ca/circulation/map/13/660","Autoroute 40 et boulevard Saint-Jean-Baptiste (inter. nord)","334","13","Rivière-des-Prairies–Pointe-aux-Trembles","","45.648813421007","-73.529572856021","Boulevard Saint-Jean-Baptiste","Autoroute 40","https://ville.montreal.qc.ca/Circulation-Cameras/GEN334.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN334.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen334_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen334_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen334_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen334_ouest.png",
"661","https://ville.montreal.qc.ca/circulation/map/13/661","Boulevard Maurice-Duplessis et boulevard Saint-Jean-Baptiste","335","13","Rivière-des-Prairies–Pointe-aux-Trembles","","45.659315451518","-73.541866778800","Boulevard Saint-Jean-Baptiste","Boulevard Maurice-Duplessis","https://ville.montreal.qc.ca/Circulation-Cameras/GEN335.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN335.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen335_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen335_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen335_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen335_ouest.png",
"662","https://ville.montreal.qc.ca/circulation/map/13/662","6e Avenue et boulevard Henri-Bourassa","336","13","Rivière-des-Prairies–Pointe-aux-Trembles","","45.616925730083","-73.593959818266","6e Avenue","Boulevard Henri-Bourassa","https://ville.montreal.qc.ca/Circulation-Cameras/GEN336.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN336.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen336_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen336_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen336_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen336_ouest.png",
"663","https://ville.montreal.qc.ca/circulation/map/14/663","Rue Bélanger et rue Viau","337","14","Rosemont–La Petite-Patrie","","45.573505373357","-73.579896992987","Rue Viau","Rue Bélanger","https://ville.montreal.qc.ca/Circulation-Cameras/GEN337.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN337.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen337_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen337_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen337_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen337_ouest.png",
"664","https://ville.montreal.qc.ca/circulation/map/9/664","Rue Beaubien et boulevard Langelier","338","9","Mercier–Hochelaga-Maisonneuve","","45.588460472610","-73.560505081917","Boulevard Langelier","Rue Beaubien","https://ville.montreal.qc.ca/Circulation-Cameras/GEN338.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN338.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen338_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen338_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen338_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen338_ouest.png",
"665","https://ville.montreal.qc.ca/circulation/map/16/665","Boulevard Lacordaire et rue Saint-Zotique","339","16","Saint-Léonard","","45.581642381826","-73.569113172322","Boulevard Lacordaire","Rue Saint-Zotique","https://ville.montreal.qc.ca/Circulation-Cameras/GEN339.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN339.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen339_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen339_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen339_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen339_ouest.png",
"666","https://ville.montreal.qc.ca/circulation/map/16/666","Rue Bélanger et boulevard Lacordaire","340","16","Saint-Léonard","","45.582792506232","-73.572585581380","Boulevard Lacordaire","Rue Bélanger","https://ville.montreal.qc.ca/Circulation-Cameras/GEN340.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN340.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen340_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen340_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen340_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen340_ouest.png",
"667","https://ville.montreal.qc.ca/circulation/map/10/667","Boulevard Henri-Bourassa et boulevard Rolland","341","10","Montréal-Nord","","45.609100957815","-73.612744311555","Boulevard Rolland","Boulevard Henri-Bourassa","https://ville.montreal.qc.ca/Circulation-Cameras/GEN341.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN341.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen341_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen341_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen341_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen341_ouest.png",
"668","https://ville.montreal.qc.ca/circulation/map/10/668","Boulevard Maurice-Duplessis et boulevard Rolland","342","10","Montréal-Nord","","45.614951182170","-73.619035471524","Boulevard Rolland","Boulevard Maurice-Duplessis","https://ville.montreal.qc.ca/Circulation-Cameras/GEN342.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN342.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen342_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen342_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen342_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen342_ouest.png",
"669","https://ville.montreal.qc.ca/circulation/map/14/669","Rue D'Iberville et rue Masson","343","14","Rosemont–La Petite-Patrie","","45.543051402328","-73.578202059344","Rue D'Iberville","Rue Masson","https://ville.montreal.qc.ca/Circulation-Cameras/GEN343.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN343.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen343_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen343_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen343_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen343_ouest.png",
"670","https://ville.montreal.qc.ca/circulation/map/14/670","Rue Bélanger et boulevard Pie-IX","344","14","Rosemont–La Petite-Patrie","","45.564959426502","-73.587326743509","Boulevard Pie-IX","Rue Bélanger","https://ville.montreal.qc.ca/Circulation-Cameras/GEN344.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN344.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen344_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen344_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen344_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen344_ouest.png",
"671","https://ville.montreal.qc.ca/circulation/map/14/671","Boulevard Saint-Michel et rue Saint-Zotique","345","14","Rosemont–La Petite-Patrie","","45.556194736067","-73.590087121656","Boulevard Saint-Michel","Rue Saint-Zotique","https://ville.montreal.qc.ca/Circulation-Cameras/GEN345.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN345.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen345_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen345_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen345_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen345_ouest.png",
"672","https://ville.montreal.qc.ca/circulation/map/15/672","Boulevard Marcel-Laurin et rue Saint-Louis","346","15","Saint-Laurent","","45.504337748280","-73.677269868559","Boulevard Marcel-Laurin","Rue Saint-Louis","https://ville.montreal.qc.ca/Circulation-Cameras/GEN346.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN346.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen346_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen346_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen346_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen346_ouest.png",
"673","https://ville.montreal.qc.ca/circulation/map/1/673","Boulevard Henri-Bourassa et avenue Larose","347","1","Ahuntsic-Cartierville","","45.580860319326","-73.651550524770","Avenue Larose","Boulevard Henri-Bourassa","https://ville.montreal.qc.ca/Circulation-Cameras/GEN347.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN347.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen347_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen347_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen347_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen347_ouest.png",
"674","https://ville.montreal.qc.ca/circulation/map/14/674","Boulevard de l'Assomption et rue Sherbrooke","348","14","Rosemont–La Petite-Patrie","","45.570497380136","-73.550993491403","Boulevard de l'Assomption","Rue Sherbrooke","https://ville.montreal.qc.ca/Circulation-Cameras/GEN348.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN348.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen348_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen348_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen348_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen348_ouest.png",
"675","https://ville.montreal.qc.ca/circulation/map/7/675","Chemin de la Côte-Saint-Paul et rue Notre-Dame","349","7","Le Sud-Ouest","","45.469326756833","-73.593323568648","Chemin de la Côte-Saint-Paul","Rue Notre-Dame","https://ville.montreal.qc.ca/Circulation-Cameras/GEN349.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN349.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen349_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen349_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen349_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen349_ouest.png",
"676","https://ville.montreal.qc.ca/circulation/map/7/676","Avenue Greene et rue Saint-Jacques","350","7","Le Sud-Ouest","","45.482686978594","-73.581418248059","Avenue Greene","Rue Saint-Jacques","https://ville.montreal.qc.ca/Circulation-Cameras/GEN350.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN350.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen350_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen350_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen350_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen350_ouest.png",
"677","https://ville.montreal.qc.ca/circulation/map/7/677","Rue Rose-de-Lima et rue Saint-Jacques","351","7","Le Sud-Ouest","","45.481220545567","-73.582966722468","Rue Rose-de-Lima","Rue Saint-Jacques","https://ville.montreal.qc.ca/Circulation-Cameras/GEN351.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN351.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen351_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen351_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen351_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen351_ouest.png",
"678","https://ville.montreal.qc.ca/circulation/map/18/678","Rue Sainte-Catherine et rue Saint-Urbain","352","18","Ville-Marie","","45.508732700703","-73.564812335307","Rue Saint-Urbain","Rue Sainte-Catherine","https://ville.montreal.qc.ca/Circulation-Cameras/GEN352.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN352.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen352_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen352_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen352_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen352_ouest.png",
"679","https://ville.montreal.qc.ca/circulation/map/6/679","Rue de Brébeuf et avenue Laurier","353","6","Le Plateau-Mont-Royal","","45.532407963621","-73.584759528800","Rue de Brébeuf","Avenue Laurier","https://ville.montreal.qc.ca/Circulation-Cameras/GEN353.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN353.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen353_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen353_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen353_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen353_ouest.png",
"680","https://ville.montreal.qc.ca/circulation/map/9/680","Rue Ontario et boulevard Pie-IX","354","9","Mercier–Hochelaga-Maisonneuve","","45.550299960461","-73.541225665415","Boulevard Pie-IX","Rue Ontario","https://ville.montreal.qc.ca/Circulation-Cameras/GEN354.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN354.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen354_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen354_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen354_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen354_ouest.png",
"681","https://ville.montreal.qc.ca/circulation/map/1/681","Rue Berri et rue Sauvé","355","1","Ahuntsic-Cartierville","","45.550827927986","-73.655950560064","Rue Berri","Rue Sauvé","https://ville.montreal.qc.ca/Circulation-Cameras/GEN355.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN355.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen355_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen355_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen355_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen355_ouest.png",
"682","https://ville.montreal.qc.ca/circulation/map/9/682","Rue De Boucherville Bretelle C et Sherbrooke","525","9","Mercier–Hochelaga-Maisonneuve","","45.592350000000","-73.537766000000","Rue De Boucherville","Bretelle Sherbrooke","https://ville.montreal.qc.ca/Circulation-Cameras/GEN525.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN525.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen525_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen525_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen525_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen525_ouest.png",
"683","https://ville.montreal.qc.ca/circulation/map/5/683","Boulevard Bishop-Power et boulevard Champlain","357","5","LaSalle","","45.429219599899","-73.608622821045","Boulevard Bishop-Power","Boulevard Champlain","https://ville.montreal.qc.ca/Circulation-Cameras/GEN357.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN357.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen357_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen357_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen357_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen357_ouest.png",
"684","https://ville.montreal.qc.ca/circulation/map/4/684","Avenue George-V et rue Victoria","358","4","Lachine","","45.439020365682","-73.663468749285","Avenue George-V","Rue Victoria","https://ville.montreal.qc.ca/Circulation-Cameras/GEN358.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN358.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen358_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen358_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen358_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen358_ouest.png",
"685","https://ville.montreal.qc.ca/circulation/map/17/685","Boulevard Henri-Duhamel et boulevard Lasalle","359","17","Verdun","","45.472308808102","-73.569514209184","Boulevard Lasalle","Boulevard Henri-Duhamel","https://ville.montreal.qc.ca/Circulation-Cameras/GEN359.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN359.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen359_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen359_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen359_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen359_ouest.png",
"686","https://ville.montreal.qc.ca/circulation/map/18/686","Rue Jeanne-Mance et avenue du Président-Kennedy","360","18","Ville-Marie","","45.508377197903","-73.568711354454","Rue Jeanne-Mance","Avenue du Président-Kennedy","https://ville.montreal.qc.ca/Circulation-Cameras/GEN360.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN360.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen360_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen360_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen360_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen360_ouest.png",
"687","https://ville.montreal.qc.ca/circulation/map/6/687","Rue Saint-Grégoire et rue Saint-Hubert","361","6","Le Plateau-Mont-Royal","","45.530764578351","-73.591917253010","Rue Saint-Hubert","Rue Saint-Grégoire","https://ville.montreal.qc.ca/Circulation-Cameras/GEN361.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN361.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen361_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen361_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen361_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen361_ouest.png",
"688","https://ville.montreal.qc.ca/circulation/map/7/688","Rue Charlevoix et rue Mullins","362","7","Le Sud-Ouest","","45.477182847904","-73.567049179377","Rue Charlevoix","Rue Mullins","https://ville.montreal.qc.ca/Circulation-Cameras/GEN362.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN362.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen362_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen362_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen362_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen362_ouest.png",
"689","https://ville.montreal.qc.ca/circulation/map/1/689","Avenue Christophe-Colomb et rue De Louvain","363","1","Ahuntsic-Cartierville","","45.557931242361","-73.646495936176","Avenue Christophe-Colomb","Rue De Louvain","https://ville.montreal.qc.ca/Circulation-Cameras/GEN363.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN363.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen363_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen363_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen363_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen363_ouest.png",
"690","https://ville.montreal.qc.ca/circulation/map/1/690","Avenue Christophe-Colomb et rue Sauvé","364","1","Ahuntsic-Cartierville","","45.559318756629","-73.651221698733","Avenue Christophe-Colomb","Rue Sauvé","https://ville.montreal.qc.ca/Circulation-Cameras/GEN364.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN364.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen364_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen364_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen364_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen364_ouest.png",
"691","https://ville.montreal.qc.ca/circulation/map/6/691","Rue Rachel et rue Saint-Denis (inter. sud-est)","365","6","Le Plateau-Mont-Royal","","45.521830000000","-73.578140000000","Rue Saint-Denis","Rue Rachel","https://ville.montreal.qc.ca/Circulation-Cameras/GEN365.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN365.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen365_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen365_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen365_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen365_ouest.png",
